date,energy,temp,humidity,day
2/26/2016 18:00,136.6666667,4.291666667,75.08333333,Friday
2/27/2016 9:00,0,2.008333333,74.5,Saturday
2/27/2016 10:00,0,3.625,66.41666667,Saturday
2/27/2016 11:00,0,4.708333333,57.5,Saturday
2/27/2016 12:00,0,5.208333333,52.75,Saturday
2/27/2016 13:00,0,5.833333333,50.58333333,Saturday
2/27/2016 14:00,0,6.383333333,49.16666667,Saturday
2/27/2016 15:00,0,6.333333333,48,Saturday
2/27/2016 16:00,0,6.058333333,49.66666667,Saturday
2/27/2016 17:00,0,5.5,54.5,Saturday
2/27/2016 18:00,0,4.383333333,59.25,Saturday
2/28/2016 9:00,0,0.975,71.33333333,Sunday
2/28/2016 10:00,0,2.333333333,65.66666667,Sunday
2/28/2016 11:00,0,3.875,58.08333333,Sunday
2/28/2016 12:00,0,4.816666667,53.58333333,Sunday
2/28/2016 13:00,0,5.525,52.58333333,Sunday
2/28/2016 14:00,0,5.825,51.58333333,Sunday
2/28/2016 15:00,0,5.916666667,49.33333333,Sunday
2/28/2016 16:00,0,5.675,48.25,Sunday
2/28/2016 17:00,0,5.25,51.25,Sunday
2/28/2016 18:00,0,4.525,54.66666667,Sunday
2/29/2016 9:00,70,1.466666667,77.83333333,Monday
2/29/2016 10:00,353.3333333,2.941666667,66.16666667,Monday
2/29/2016 11:00,241.6666667,4.033333333,57.58333333,Monday
2/29/2016 12:00,368.3333333,4.791666667,54.91666667,Monday
2/29/2016 13:00,263.3333333,5.366666667,52,Monday
2/29/2016 14:00,323.3333333,5.808333333,49.08333333,Monday
2/29/2016 15:00,353.3333333,6.1,45.41666667,Monday
2/29/2016 16:00,215,6.016666667,47.66666667,Monday
2/29/2016 17:00,198.3333333,5.316666667,55,Monday
2/29/2016 18:00,348.3333333,3.708333333,67,Monday
3/1/2016 9:00,66.66666667,1.1,90.5,Tuesday
3/1/2016 10:00,50,2.383333333,84.5,Tuesday
3/1/2016 11:00,110,3.408333333,81,Tuesday
3/1/2016 12:00,76.66666667,3.616666667,83.91666667,Tuesday
3/1/2016 13:00,151.6666667,3.541666667,90.5,Tuesday
3/1/2016 14:00,45,3.975,92.75,Tuesday
3/1/2016 15:00,46.66666667,4.458333333,93.5,Tuesday
3/1/2016 16:00,45,4.65,95.75,Tuesday
3/1/2016 17:00,50,5.208333333,94.41666667,Tuesday
3/1/2016 18:00,263.3333333,5.666666667,95.41666667,Tuesday
3/2/2016 9:00,161.6666667,5.208333333,79.91666667,Wednesday
3/2/2016 10:00,126.6666667,6.325,68.33333333,Wednesday
3/2/2016 11:00,86.66666667,7.041666667,63.08333333,Wednesday
3/2/2016 12:00,70,8.133333333,56.91666667,Wednesday
3/2/2016 13:00,86.66666667,8.058333333,61.5,Wednesday
3/2/2016 14:00,68.33333333,7.716666667,68.25,Wednesday
3/2/2016 15:00,70,7.675,65.91666667,Wednesday
3/2/2016 16:00,85,5.633333333,76.66666667,Wednesday
3/2/2016 17:00,136.6666667,3.791666667,88.08333333,Wednesday
3/2/2016 18:00,253.3333333,3.583333333,88.5,Wednesday
3/3/2016 9:00,113.3333333,3.7,93.41666667,Thursday
3/3/2016 10:00,76.66666667,3.741666667,91.91666667,Thursday
3/3/2016 11:00,66.66666667,4.425,87.33333333,Thursday
3/3/2016 12:00,110,6.008333333,79.58333333,Thursday
3/3/2016 13:00,240,6.583333333,74.5,Thursday
3/3/2016 14:00,145,6.708333333,74.66666667,Thursday
3/3/2016 15:00,58.33333333,7.741666667,67.5,Thursday
3/3/2016 16:00,126.6666667,7.466666667,64.83333333,Thursday
3/3/2016 17:00,150,6.625,68.5,Thursday
3/3/2016 18:00,91.66666667,5.391666667,74.91666667,Thursday
3/4/2016 9:00,46.66666667,4.139285714,91.97619048,Friday
3/4/2016 10:00,36.66666667,4.267857143,92.26190476,Friday
3/4/2016 11:00,46.66666667,4.396428571,92.54761905,Friday
3/4/2016 12:00,53.33333333,4.525,92.83333333,Friday
3/4/2016 13:00,146.6666667,5.1,91.33333333,Friday
3/4/2016 14:00,240,5.466666667,87.75,Friday
3/4/2016 15:00,290,6,79.75,Friday
3/4/2016 16:00,238.3333333,7.441666667,67.66666667,Friday
3/4/2016 17:00,148.3333333,6.916666667,68.41666667,Friday
3/4/2016 18:00,95,5.1,80.58333333,Friday
3/5/2016 9:00,0,2.175,93.91666667,Saturday
3/5/2016 10:00,0,2.825,91.41666667,Saturday
3/5/2016 11:00,0,3.375,89.08333333,Saturday
3/5/2016 12:00,0,4.191666667,86.66666667,Saturday
3/5/2016 13:00,0,5.016666667,81.91666667,Saturday
3/5/2016 14:00,0,5.725,67.83333333,Saturday
3/5/2016 15:00,0,6.566666667,58.25,Saturday
3/5/2016 16:00,0,6.875,58.83333333,Saturday
3/5/2016 17:00,0,5.416666667,67.83333333,Saturday
3/5/2016 18:00,0,3.725,74.41666667,Saturday
3/6/2016 9:00,0,2.9,95,Sunday
3/6/2016 10:00,0,2.816666667,95,Sunday
3/6/2016 11:00,0,2.991666667,94.16666667,Sunday
3/6/2016 12:00,0,3.733333333,93,Sunday
3/6/2016 13:00,0,4.533333333,91.75,Sunday
3/6/2016 14:00,0,4.458333333,90.41666667,Sunday
3/6/2016 15:00,0,3.408333333,91.41666667,Sunday
3/6/2016 16:00,0,2.666666667,92.41666667,Sunday
3/6/2016 17:00,0,2.533333333,92.16666667,Sunday
3/6/2016 18:00,0,2.875,90.58333333,Sunday
3/7/2016 9:00,78.33333333,1.008333333,96.58333333,Monday
3/7/2016 10:00,433.3333333,1.675,94.75,Monday
3/7/2016 11:00,486.6666667,2.658333333,88.83333333,Monday
3/7/2016 12:00,253.3333333,3.591666667,78.83333333,Monday
3/7/2016 13:00,313.3333333,3.916666667,76.33333333,Monday
3/7/2016 14:00,231.6666667,4.508333333,78.08333333,Monday
3/7/2016 15:00,268.3333333,4.958333333,74.41666667,Monday
3/7/2016 16:00,150,3.116666667,82.91666667,Monday
3/7/2016 17:00,66.66666667,2.391666667,91.08333333,Monday
3/7/2016 18:00,86.66666667,2.625,89.91666667,Monday
3/8/2016 9:00,33.33333333,1.233333333,98.16666667,Tuesday
3/8/2016 10:00,48.33333333,2.783333333,93.25,Tuesday
3/8/2016 11:00,50,4.758333333,84.25,Tuesday
3/8/2016 12:00,140,5.816666667,75.66666667,Tuesday
3/8/2016 13:00,130,6.441666667,67.66666667,Tuesday
3/8/2016 14:00,41.66666667,6.666666667,63.83333333,Tuesday
3/8/2016 15:00,43.33333333,6.775,64.16666667,Tuesday
3/8/2016 16:00,48.33333333,6.766666667,60.91666667,Tuesday
3/8/2016 17:00,48.33333333,6.541666667,61.33333333,Tuesday
3/8/2016 18:00,333.3333333,5.65,67.66666667,Tuesday
3/9/2016 9:00,165,4.65,66.75,Wednesday
3/9/2016 10:00,155,5.375,62.5,Wednesday
3/9/2016 11:00,46.66666667,6.108333333,59,Wednesday
3/9/2016 12:00,50,6.441666667,59.83333333,Wednesday
3/9/2016 13:00,73.33333333,6.833333333,62.66666667,Wednesday
3/9/2016 14:00,86.66666667,7.133333333,65.41666667,Wednesday
3/9/2016 15:00,113.3333333,6.775,65.58333333,Wednesday
3/9/2016 16:00,103.3333333,6.558333333,64.16666667,Wednesday
3/9/2016 17:00,101.6666667,6.333333333,63.41666667,Wednesday
3/9/2016 18:00,140,6.058333333,64.83333333,Wednesday
3/10/2016 9:00,75,2.816666667,82.25,Thursday
3/10/2016 10:00,91.66666667,5.141666667,72.83333333,Thursday
3/10/2016 11:00,75,7.391666667,64.5,Thursday
3/10/2016 12:00,78.33333333,8.833333333,60.16666667,Thursday
3/10/2016 13:00,85,9.425,57.33333333,Thursday
3/10/2016 14:00,50,9.725,55,Thursday
3/10/2016 15:00,58.33333333,9.858333333,54.58333333,Thursday
3/10/2016 16:00,93.33333333,9.8,51.91666667,Thursday
3/10/2016 17:00,270,9.591666667,51.5,Thursday
3/10/2016 18:00,438.3333333,8.133333333,60.83333333,Thursday
3/11/2016 9:00,143.3333333,2.266666667,89.75,Friday
3/11/2016 10:00,51.66666667,3.908333333,83.83333333,Friday
3/11/2016 11:00,41.66666667,5.608333333,74.66666667,Friday
3/11/2016 12:00,63.33333333,7.308333333,65.41666667,Friday
3/11/2016 13:00,43.33333333,8.716666667,56.91666667,Friday
3/11/2016 14:00,51.66666667,9.591666667,53.58333333,Friday
3/11/2016 15:00,38.33333333,9.833333333,55.08333333,Friday
3/11/2016 16:00,48.33333333,9.433333333,57.58333333,Friday
3/11/2016 17:00,53.33333333,8.825,57.83333333,Friday
3/11/2016 18:00,125,7.758333333,64,Friday
3/12/2016 9:00,0,2.116666667,96.91666667,Saturday
3/12/2016 10:00,0,4.108333333,91.91666667,Saturday
3/12/2016 11:00,0,6.1,80.25,Saturday
3/12/2016 12:00,0,7.916666667,67.58333333,Saturday
3/12/2016 13:00,0,8.625,62.83333333,Saturday
3/12/2016 14:00,0,9.008333333,56.16666667,Saturday
3/12/2016 15:00,0,9.508333333,54.16666667,Saturday
3/12/2016 16:00,0,9.8,51.75,Saturday
3/12/2016 17:00,0,9.425,53.33333333,Saturday
3/12/2016 18:00,0,8.025,61.75,Saturday
3/13/2016 9:00,0,1.116666667,86.25,Sunday
3/13/2016 10:00,0,3.316666667,75.58333333,Sunday
3/13/2016 11:00,0,5.35,67.16666667,Sunday
3/13/2016 12:00,0,7.025,64.75,Sunday
3/13/2016 13:00,0,8.275,61.33333333,Sunday
3/13/2016 14:00,0,9.008333333,57.75,Sunday
3/13/2016 15:00,0,9.425,56,Sunday
3/13/2016 16:00,0,9.6,56.41666667,Sunday
3/13/2016 17:00,0,9.266666667,57.41666667,Sunday
3/13/2016 18:00,0,7.883333333,63,Sunday
3/14/2016 9:00,156.6666667,1.616666667,83.33333333,Monday
3/14/2016 10:00,485,2.7,78.5,Monday
3/14/2016 11:00,210,3.4,76.25,Monday
3/14/2016 12:00,91.66666667,4.025,74.25,Monday
3/14/2016 13:00,378.3333333,5.15,66.08333333,Monday
3/14/2016 14:00,336.6666667,6.041666667,59.91666667,Monday
3/14/2016 15:00,205,7.133333333,57,Monday
3/14/2016 16:00,458.3333333,7.725,56.16666667,Monday
3/14/2016 17:00,246.6666667,7.566666667,57.08333333,Monday
3/14/2016 18:00,328.3333333,6.1,64.16666667,Monday
3/15/2016 9:00,103.3333333,1.833333333,84.5,Tuesday
3/15/2016 10:00,58.33333333,4.041666667,77.25,Tuesday
3/15/2016 11:00,48.33333333,6.458333333,68.25,Tuesday
3/15/2016 12:00,120,8.508333333,60.5,Tuesday
3/15/2016 13:00,78.33333333,9.75,57.41666667,Tuesday
3/15/2016 14:00,53.33333333,10.30833333,57.58333333,Tuesday
3/15/2016 15:00,58.33333333,10.39166667,59.91666667,Tuesday
3/15/2016 16:00,135,9.891666667,66.91666667,Tuesday
3/15/2016 17:00,140,8.725,74.33333333,Tuesday
3/15/2016 18:00,293.3333333,7.125,80.25,Tuesday
3/16/2016 9:00,433.3333333,4.45,74.16666667,Wednesday
3/16/2016 10:00,176.6666667,5.916666667,61.83333333,Wednesday
3/16/2016 11:00,106.6666667,6.708333333,56,Wednesday
3/16/2016 12:00,113.3333333,7.041666667,56.83333333,Wednesday
3/16/2016 13:00,108.3333333,7.308333333,56.33333333,Wednesday
3/16/2016 14:00,435,7.975,51.5,Wednesday
3/16/2016 15:00,153.3333333,8.416666667,48.41666667,Wednesday
3/16/2016 16:00,180,8.008333333,49.41666667,Wednesday
3/16/2016 17:00,421.6666667,7.391666667,52.5,Wednesday
3/16/2016 18:00,563.3333333,6.891666667,56.41666667,Wednesday
3/17/2016 9:00,73.33333333,3.7,74.08333333,Thursday
3/17/2016 10:00,175,5.808333333,67.91666667,Thursday
3/17/2016 11:00,51.66666667,7.425,60.83333333,Thursday
3/17/2016 12:00,90,8.8,53.33333333,Thursday
3/17/2016 13:00,51.66666667,9.541666667,51.83333333,Thursday
3/17/2016 14:00,53.33333333,9.766666667,52.16666667,Thursday
3/17/2016 15:00,70,10.08333333,50.16666667,Thursday
3/17/2016 16:00,86.66666667,10.15833333,49,Thursday
3/17/2016 17:00,91.66666667,9.891666667,51.08333333,Thursday
3/17/2016 18:00,283.3333333,8.433333333,59.41666667,Thursday
3/18/2016 9:00,43.33333333,2.441666667,98.58333333,Friday
3/18/2016 10:00,53.33333333,2.666666667,97.16666667,Friday
3/18/2016 11:00,50,3.233333333,93.5,Friday
3/18/2016 12:00,83.33333333,4.283333333,86.25,Friday
3/18/2016 13:00,56.66666667,5.766666667,77.66666667,Friday
3/18/2016 14:00,51.66666667,7.366666667,71.33333333,Friday
3/18/2016 15:00,50,8.008333333,71.91666667,Friday
3/18/2016 16:00,56.66666667,6.933333333,80.58333333,Friday
3/18/2016 17:00,81.66666667,6.041666667,86.16666667,Friday
3/18/2016 18:00,150,5.975,85.83333333,Friday
3/19/2016 9:00,0,5.141666667,81.58333333,Saturday
3/19/2016 10:00,0,5.366666667,80.58333333,Saturday
3/19/2016 11:00,0,5.725,76.66666667,Saturday
3/19/2016 12:00,0,6.108333333,72,Saturday
3/19/2016 13:00,0,6.441666667,71.16666667,Saturday
3/19/2016 14:00,0,6.541666667,70.41666667,Saturday
3/19/2016 15:00,0,6.766666667,70.16666667,Saturday
3/19/2016 16:00,0,7.041666667,68.58333333,Saturday
3/19/2016 17:00,0,7.016666667,68,Saturday
3/19/2016 18:00,0,6.775,68.41666667,Saturday
3/20/2016 9:00,0,5.308333333,79.75,Sunday
3/20/2016 10:00,0,5.683333333,78.83333333,Sunday
3/20/2016 11:00,0,5.8,81.66666667,Sunday
3/20/2016 12:00,0,6.216666667,79.83333333,Sunday
3/20/2016 13:00,0,6.633333333,74.83333333,Sunday
3/20/2016 14:00,0,6.65,74.33333333,Sunday
3/20/2016 15:00,0,7.291666667,70.75,Sunday
3/20/2016 16:00,0,7.95,69,Sunday
3/20/2016 17:00,0,8.05,69.83333333,Sunday
3/20/2016 18:00,0,7.408333333,74.33333333,Sunday
3/21/2016 9:00,56.66666667,6.833333333,88.25,Monday
3/21/2016 10:00,50,7.758333333,79.66666667,Monday
3/21/2016 11:00,63.33333333,8.358333333,70.83333333,Monday
3/21/2016 12:00,60,8.716666667,64.16666667,Monday
3/21/2016 13:00,55,9.216666667,63.41666667,Monday
3/21/2016 14:00,43.33333333,9.308333333,63.16666667,Monday
3/21/2016 15:00,55,9.558333333,62,Monday
3/21/2016 16:00,56.66666667,9.416666667,62.83333333,Monday
3/21/2016 17:00,46.66666667,9.091666667,66.91666667,Monday
3/21/2016 18:00,210,8.508333333,71.41666667,Monday
3/22/2016 9:00,50,6.441666667,79.91666667,Tuesday
3/22/2016 10:00,38.33333333,8.608333333,65.83333333,Tuesday
3/22/2016 11:00,51.66666667,10.01666667,58.75,Tuesday
3/22/2016 12:00,53.33333333,11.14166667,56.16666667,Tuesday
3/22/2016 13:00,53.33333333,11.94166667,55.83333333,Tuesday
3/22/2016 14:00,45,11.54166667,58.66666667,Tuesday
3/22/2016 15:00,43.33333333,10.94166667,60.58333333,Tuesday
3/22/2016 16:00,53.33333333,11.125,58.33333333,Tuesday
3/22/2016 17:00,63.33333333,11.00833333,58.08333333,Tuesday
3/22/2016 18:00,228.3333333,9.766666667,66.41666667,Tuesday
3/23/2016 9:00,73.33333333,6.875,91.33333333,Wednesday
3/23/2016 10:00,78.33333333,7.691666667,86.5,Wednesday
3/23/2016 11:00,76.66666667,8.475,79.66666667,Wednesday
3/23/2016 12:00,50,9.041666667,74.16666667,Wednesday
3/23/2016 13:00,66.66666667,8.975,75.5,Wednesday
3/23/2016 14:00,93.33333333,8.716666667,79,Wednesday
3/23/2016 15:00,76.66666667,8.475,81.91666667,Wednesday
3/23/2016 16:00,108.3333333,8.591666667,82.66666667,Wednesday
3/23/2016 17:00,101.6666667,8.833333333,78.83333333,Wednesday
3/23/2016 18:00,143.3333333,8.35,81.25,Wednesday
3/24/2016 9:00,61.66666667,6.708333333,81.33333333,Thursday
3/24/2016 10:00,61.66666667,7.333333333,76.08333333,Thursday
3/24/2016 11:00,48.33333333,8.133333333,69.5,Thursday
3/24/2016 12:00,46.66666667,8.808333333,65.16666667,Thursday
3/24/2016 13:00,48.33333333,9.266666667,62.33333333,Thursday
3/24/2016 14:00,50,9.5,61.25,Thursday
3/24/2016 15:00,45,9.458333333,64.25,Thursday
3/24/2016 16:00,121.6666667,9.275,66,Thursday
3/24/2016 17:00,101.6666667,8.85,69.75,Thursday
3/24/2016 18:00,245,8.333333333,76.25,Thursday
3/25/2016 9:00,261.6666667,6.708333333,96.58333333,Friday
3/25/2016 10:00,158.3333333,7.208333333,95.58333333,Friday
3/25/2016 11:00,520,7.958333333,95,Friday
3/25/2016 12:00,160,8.6,92.91666667,Friday
3/25/2016 13:00,395,9.266666667,82.08333333,Friday
3/25/2016 14:00,345,10.36666667,67.66666667,Friday
3/25/2016 15:00,316.6666667,10.35,65.5,Friday
3/25/2016 16:00,365,10.16666667,67.75,Friday
3/25/2016 17:00,238.3333333,10.19166667,64.33333333,Friday
3/25/2016 18:00,391.6666667,9.15,67,Friday
3/26/2016 9:00,0,7.508333333,88.41666667,Saturday
3/26/2016 10:00,0,8.958333333,87.33333333,Saturday
3/26/2016 11:00,0,10.39166667,79.58333333,Saturday
3/26/2016 12:00,0,12,70.75,Saturday
3/26/2016 13:00,0,13.28333333,66.08333333,Saturday
3/26/2016 14:00,0,13.85,63.66666667,Saturday
3/26/2016 15:00,0,13.20833333,69.33333333,Saturday
3/26/2016 16:00,0,13.175,72.75,Saturday
3/26/2016 17:00,0,13.74166667,68.5,Saturday
3/26/2016 18:00,0,13.50833333,66.66666667,Saturday
3/27/2016 9:00,0,6.383333333,88,Sunday
3/27/2016 10:00,0,7.458333333,83.41666667,Sunday
3/27/2016 11:00,0,9.091666667,74.91666667,Sunday
3/27/2016 12:00,0,10.25,69.5,Sunday
3/27/2016 13:00,0,11.675,63.5,Sunday
3/27/2016 14:00,0,12.03333333,58.75,Sunday
3/27/2016 15:00,0,12.21666667,55.33333333,Sunday
3/27/2016 16:00,0,12.675,53.83333333,Sunday
3/27/2016 17:00,0,12.25,55.41666667,Sunday
3/27/2016 18:00,0,11.10833333,63.08333333,Sunday
3/28/2016 9:00,86.66666667,8.725,79.5,Monday
3/28/2016 10:00,138.3333333,8.775,86.75,Monday
3/28/2016 11:00,213.3333333,9.308333333,84.08333333,Monday
3/28/2016 12:00,110,10.50833333,68.41666667,Monday
3/28/2016 13:00,236.6666667,10.50833333,63.66666667,Monday
3/28/2016 14:00,263.3333333,10.6,64.33333333,Monday
3/28/2016 15:00,235,11.425,61.58333333,Monday
3/28/2016 16:00,138.3333333,10.225,68.08333333,Monday
3/28/2016 17:00,316.6666667,9.216666667,73,Monday
3/28/2016 18:00,218.3333333,10,67.25,Monday
3/29/2016 9:00,86.66666667,6.716666667,78.5,Tuesday
3/29/2016 10:00,81.66666667,7.841666667,75.41666667,Tuesday
3/29/2016 11:00,61.66666667,8.808333333,74.75,Tuesday
3/29/2016 12:00,103.3333333,9.183333333,70.08333333,Tuesday
3/29/2016 13:00,111.6666667,10.09166667,63.5,Tuesday
3/29/2016 14:00,108.3333333,10.825,60,Tuesday
3/29/2016 15:00,108.3333333,10.59166667,65,Tuesday
3/29/2016 16:00,121.6666667,11.29166667,67.41666667,Tuesday
3/29/2016 17:00,293.3333333,11.86666667,57.66666667,Tuesday
3/29/2016 18:00,108.3333333,11.76666667,55.5,Tuesday
3/30/2016 9:00,83.33333333,8.008333333,76.91666667,Wednesday
3/30/2016 10:00,98.33333333,8.675,71.5,Wednesday
3/30/2016 11:00,100,9.366666667,67.16666667,Wednesday
3/30/2016 12:00,105,9.725,64.75,Wednesday
3/30/2016 13:00,98.33333333,10.23333333,63.41666667,Wednesday
3/30/2016 14:00,88.33333333,10.65833333,64.83333333,Wednesday
3/30/2016 15:00,88.33333333,10.85,63.5,Wednesday
3/30/2016 16:00,61.66666667,11.11666667,62.91666667,Wednesday
3/30/2016 17:00,86.66666667,10.91666667,66.58333333,Wednesday
3/30/2016 18:00,195,10.59166667,64.75,Wednesday
3/31/2016 9:00,71.66666667,6.35,93.75,Thursday
3/31/2016 10:00,86.66666667,7.075,88.66666667,Thursday
3/31/2016 11:00,93.33333333,7.725,83.58333333,Thursday
3/31/2016 12:00,105,7.525,83.41666667,Thursday
3/31/2016 13:00,96.66666667,7.375,84.83333333,Thursday
3/31/2016 14:00,106.6666667,7.983333333,83.91666667,Thursday
3/31/2016 15:00,103.3333333,8.1,80.58333333,Thursday
3/31/2016 16:00,90,8.183333333,79.58333333,Thursday
3/31/2016 17:00,203.3333333,8.383333333,77.33333333,Thursday
3/31/2016 18:00,100,8.333333333,77.91666667,Thursday
4/1/2016 9:00,98.33333333,3.991666667,95.66666667,Friday
4/1/2016 10:00,196.6666667,5.766666667,89.75,Friday
4/1/2016 11:00,48.33333333,7.408333333,84.25,Friday
4/1/2016 12:00,40,8.983333333,76.91666667,Friday
4/1/2016 13:00,53.33333333,10.21666667,68.16666667,Friday
4/1/2016 14:00,51.66666667,10.75833333,58.75,Friday
4/1/2016 15:00,48.33333333,10.86666667,56.58333333,Friday
4/1/2016 16:00,45,10.85,57.25,Friday
4/1/2016 17:00,45,10.41666667,59.83333333,Friday
4/1/2016 18:00,48.33333333,10.175,62.66666667,Friday
4/2/2016 9:00,0,7.35,83.75,Saturday
4/2/2016 10:00,0,7.866666667,81.16666667,Saturday
4/2/2016 11:00,0,8.391666667,77.08333333,Saturday
4/2/2016 12:00,0,9.133333333,71.33333333,Saturday
4/2/2016 13:00,0,9.683333333,69.41666667,Saturday
4/2/2016 14:00,0,9.883333333,71.25,Saturday
4/2/2016 15:00,0,10.45833333,73,Saturday
4/2/2016 16:00,0,11.26666667,73.83333333,Saturday
4/2/2016 17:00,0,11.75,74.58333333,Saturday
4/2/2016 18:00,0,12.1,75.66666667,Saturday
4/3/2016 9:00,0,12.925,86.5,Sunday
4/3/2016 10:00,0,14.59166667,79.66666667,Sunday
4/3/2016 11:00,0,16.2,72.08333333,Sunday
4/3/2016 12:00,0,17.35833333,62.58333333,Sunday
4/3/2016 13:00,0,18.41666667,54.58333333,Sunday
4/3/2016 14:00,0,19.04166667,52.33333333,Sunday
4/3/2016 15:00,0,18.89166667,53.75,Sunday
4/3/2016 16:00,0,19.05833333,56.5,Sunday
4/3/2016 17:00,0,18.95,57.58333333,Sunday
4/3/2016 18:00,0,17.65,64.83333333,Sunday
4/4/2016 9:00,401.6666667,10.21666667,90.83333333,Monday
4/4/2016 10:00,230,10.475,88.25,Monday
4/4/2016 11:00,398.3333333,12,77.58333333,Monday
4/4/2016 12:00,418.3333333,13.48333333,68.33333333,Monday
4/4/2016 13:00,253.3333333,14.225,63.08333333,Monday
4/4/2016 14:00,420,15.1,59.83333333,Monday
4/4/2016 15:00,493.3333333,14.89166667,60.16666667,Monday
4/4/2016 16:00,481.6666667,14.89166667,56.91666667,Monday
4/4/2016 17:00,266.6666667,13.96666667,61.91666667,Monday
4/4/2016 18:00,145,12.6,74.66666667,Monday
4/5/2016 9:00,85,10.13333333,89.66666667,Tuesday
4/5/2016 10:00,78.33333333,10.76666667,84.58333333,Tuesday
4/5/2016 11:00,203.3333333,11.04166667,82.33333333,Tuesday
4/5/2016 12:00,126.6666667,11.18333333,79.16666667,Tuesday
4/5/2016 13:00,443.3333333,11.425,75.91666667,Tuesday
4/5/2016 14:00,161.6666667,12.26666667,69.66666667,Tuesday
4/5/2016 15:00,186.6666667,13.53333333,64.16666667,Tuesday
4/5/2016 16:00,246.6666667,13.625,63.83333333,Tuesday
4/5/2016 17:00,438.3333333,13.30833333,63.33333333,Tuesday
4/5/2016 18:00,400,13.39166667,61.83333333,Tuesday
4/6/2016 9:00,73.33333333,8.291666667,84.5,Wednesday
4/6/2016 10:00,83.33333333,9.608333333,76.41666667,Wednesday
4/6/2016 11:00,68.33333333,10.06666667,70.83333333,Wednesday
4/6/2016 12:00,103.3333333,10.38333333,70.33333333,Wednesday
4/6/2016 13:00,105,10.41666667,68.83333333,Wednesday
4/6/2016 14:00,108.3333333,10.71666667,70.83333333,Wednesday
4/6/2016 15:00,88.33333333,11.00833333,74.91666667,Wednesday
4/6/2016 16:00,101.6666667,10.89166667,79,Wednesday
4/6/2016 17:00,128.3333333,10.71666667,80.66666667,Wednesday
4/6/2016 18:00,251.6666667,9.983333333,78.83333333,Wednesday
4/7/2016 9:00,140,5.925,82.66666667,Thursday
4/7/2016 10:00,46.66666667,7.341666667,76.75,Thursday
4/7/2016 11:00,53.33333333,8.516666667,71.66666667,Thursday
4/7/2016 12:00,45,9.1,66.58333333,Thursday
4/7/2016 13:00,43.33333333,9.933333333,62.25,Thursday
4/7/2016 14:00,51.66666667,10.80833333,58.25,Thursday
4/7/2016 15:00,51.66666667,10.48333333,59.58333333,Thursday
4/7/2016 16:00,48.33333333,10.39166667,59.41666667,Thursday
4/7/2016 17:00,50,10.05833333,57.08333333,Thursday
4/7/2016 18:00,56.66666667,9.708333333,55.91666667,Thursday
4/8/2016 9:00,120,6.416666667,91.91666667,Friday
4/8/2016 10:00,238.3333333,8.25,83.58333333,Friday
4/8/2016 11:00,148.3333333,9.708333333,74.75,Friday
4/8/2016 12:00,186.6666667,9.633333333,71.33333333,Friday
4/8/2016 13:00,138.3333333,10.18333333,70.66666667,Friday
4/8/2016 14:00,88.33333333,10.425,70.5,Friday
4/8/2016 15:00,371.6666667,11.1,60.75,Friday
4/8/2016 16:00,320,11.175,59.08333333,Friday
4/8/2016 17:00,496.6666667,10.63333333,66.91666667,Friday
4/8/2016 18:00,185,10.43333333,69,Friday
4/9/2016 9:00,0,8.133333333,75.66666667,Saturday
4/9/2016 10:00,0,9.716666667,69.33333333,Saturday
4/9/2016 11:00,0,10.59166667,66.16666667,Saturday
4/9/2016 12:00,0,11.625,61.66666667,Saturday
4/9/2016 13:00,0,12.5,55.33333333,Saturday
4/9/2016 14:00,0,13.125,50.5,Saturday
4/9/2016 15:00,0,14.125,47.83333333,Saturday
4/9/2016 16:00,0,14.09166667,49.83333333,Saturday
4/9/2016 17:00,0,13.46666667,51.41666667,Saturday
4/9/2016 18:00,0,13.125,51.16666667,Saturday
4/10/2016 9:00,0,6.475,88.5,Sunday
4/10/2016 10:00,0,8.491666667,75.08333333,Sunday
4/10/2016 11:00,0,10.26666667,67.25,Sunday
4/10/2016 12:00,0,11.53333333,62,Sunday
4/10/2016 13:00,0,12.375,60.33333333,Sunday
4/10/2016 14:00,0,12.85833333,58.83333333,Sunday
4/10/2016 15:00,0,13.46666667,56.66666667,Sunday
4/10/2016 16:00,0,14.65,54.08333333,Sunday
4/10/2016 17:00,0,14.875,57.83333333,Sunday
4/10/2016 18:00,0,14.74166667,60.66666667,Sunday
4/11/2016 9:00,55,13.5,56.16666667,Monday
4/11/2016 10:00,85,14.65833333,53.75,Monday
4/11/2016 11:00,95,15.63333333,51.16666667,Monday
4/11/2016 12:00,78.33333333,16.30833333,50.41666667,Monday
4/11/2016 13:00,80,16.85,50.16666667,Monday
4/11/2016 14:00,80,17.45,49.41666667,Monday
4/11/2016 15:00,86.66666667,16.425,57.91666667,Monday
4/11/2016 16:00,88.33333333,14.83333333,67.75,Monday
4/11/2016 17:00,221.6666667,15.00833333,68.91666667,Monday
4/11/2016 18:00,100,14.89166667,71.33333333,Monday
4/12/2016 9:00,56.66666667,11.38333333,76.5,Tuesday
4/12/2016 10:00,61.66666667,12.74166667,70.5,Tuesday
4/12/2016 11:00,46.66666667,13.54166667,65.33333333,Tuesday
4/12/2016 12:00,60,14.30833333,59.25,Tuesday
4/12/2016 13:00,61.66666667,15.05,54.83333333,Tuesday
4/12/2016 14:00,60,14.40833333,58.91666667,Tuesday
