station,year_month_day_hour,PM2.5,TEMP,PRES,WSPM
Gucheng,1/1/2016,184.2083333,-1.7,1016.025,0.770833333
Gucheng,1/2/2016,209,-0.245833333,1012.345833,0.775
Gucheng,1/3/2016,298.8333333,-1.791666667,1015.204167,1.025
Gucheng,1/4/2016,71.30434783,-0.675,1021.729167,2.8125
Gucheng,1/5/2016,47.20833333,-3.020833333,1022.3375,2.1125
Gucheng,1/6/2016,46.56521739,-2.729166667,1023.183333,2.4
Gucheng,1/7/2016,12.875,-2.891666667,1023.929167,2.558333333
Gucheng,1/8/2016,41.13636364,-2.5875,1019.85,1.729166667
Gucheng,1/9/2016,84.16666667,-2.641666667,1017.345833,1.170833333
Gucheng,1/10/2016,55.41666667,-1.795833333,1022.604167,1.979166667
Gucheng,1/11/2016,10.41666667,-4.916666667,1028.208333,3.345833333
Gucheng,1/12/2016,13.52173913,-5.566666667,1024.483333,2.033333333
Gucheng,1/13/2016,32.41666667,-2.354166667,1016.529167,1.691666667
Gucheng,1/14/2016,104.7916667,-1.479166667,1012.8375,1.420833333
Gucheng,1/15/2016,74.25,-1.825,1010.2625,1.145833333
Gucheng,1/16/2016,144.8333333,-2.020833333,1014.933333,1.45
Gucheng,1/17/2016,47.33333333,-5.091666667,1018.5375,3.1375
Gucheng,1/18/2016,11.83333333,-7.933333333,1019.654167,2.770833333
Gucheng,1/19/2016,91.33333333,-7.508333333,1023.241667,1.379166667
Gucheng,1/20/2016,113.625,-6.0625,1026.783333,1.508333333
Gucheng,1/21/2016,160.4583333,-5.154166667,1025.829167,1.708333333
Gucheng,1/22/2016,16.83333333,-9.629166667,1034.8125,4.045833333
Gucheng,1/23/2016,10.95833333,-14.29166667,1036.158333,4.075
Gucheng,1/24/2016,12.25,-9.291666667,1031.404167,1.9625
Gucheng,1/25/2016,35.875,-3.6125,1022.470833,1.75
Gucheng,1/26/2016,39.91666667,-1.791666667,1020.1375,2.366666667
Gucheng,1/27/2016,106.8333333,-4.133333333,1019.845833,0.9625
Gucheng,1/28/2016,120.9166667,-2.925,1021.766667,1.245833333
Gucheng,1/29/2016,62.95833333,-3.933333333,1027.2875,2.125
Gucheng,1/30/2016,71.95833333,-5.604166667,1027.845833,1.429166667
Gucheng,1/31/2016,29.20833333,-4.033333333,1029.341667,2.354166667
Gucheng,2/1/2016,17.79166667,-1.583333333,1027.591667,2.025
Gucheng,2/2/2016,40.125,-2.4,1023.004167,1.254166667
Gucheng,2/3/2016,49.47826087,-1.020833333,1020.266667,1.233333333
Gucheng,2/4/2016,13,1.6875,1022.658333,2.6625
Gucheng,2/5/2016,8.826086957,0.895833333,1022.9375,3.5
Gucheng,2/6/2016,31.125,1.55,1021.291667,2.0125
Gucheng,2/7/2016,65.58333333,1.445833333,1012.379167,1.879166667
Gucheng,2/8/2016,94.60869565,5.2125,1007.2625,2.975
Gucheng,2/9/2016,43.54166667,4.254166667,1013.5125,1.733333333
Gucheng,2/10/2016,91.91666667,1.920833333,1010.383333,1.008333333
Gucheng,2/11/2016,135.875,4.095833333,1009.0125,0.775
Gucheng,2/12/2016,150.7083333,4.620833333,1008.4,1.433333333
Gucheng,2/13/2016,10.625,0.929166667,1017.691667,5.5625
Gucheng,2/14/2016,7.416666667,-3.625,1023.941667,4.129166667
Gucheng,2/15/2016,7.75,0.383333333,1018.304167,4.170833333
Gucheng,2/16/2016,8.125,5.1,1014.870833,3.75
Gucheng,2/17/2016,53.45833333,3.454166667,1014.279167,1.591666667
Gucheng,2/18/2016,16.79166667,6.475,1012.7625,3.970833333
Gucheng,2/19/2016,18.73913043,2.995833333,1020.804167,3.054166667
Gucheng,2/20/2016,16.04347826,-0.2625,1022.554167,2.795833333
Gucheng,2/21/2016,71.125,-0.383333333,1018.458333,2.029166667
Gucheng,2/22/2016,84,2.025,1019.879167,3.429166667
Gucheng,2/23/2016,10.625,0.104166667,1030.354167,3.4125
Gucheng,2/24/2016,28.66666667,0.341666667,1027.1,1.9625
Gucheng,2/25/2016,29.33333333,2.420833333,1024.691667,2.441666667
Gucheng,2/26/2016,45.66666667,2.9875,1018.0125,2.495833333
Gucheng,2/27/2016,25.83333333,3.75,1016.7875,2.133333333
Gucheng,2/28/2016,34.33333333,1.429166667,1022.254167,3.070833333
Gucheng,2/29/2016,42,-0.65,1025.320833,2.095833333
Gucheng,3/1/2016,128.375,2.945833333,1015.995833,1.45
Gucheng,3/2/2016,163.9090909,7.308333333,1008.516667,1.170833333
Gucheng,3/3/2016,275.0416667,7.4,1004.920833,1.220833333
Gucheng,3/4/2016,329.3333333,7.195833333,1009.9375,1.3875
Gucheng,3/5/2016,68.25,9.083333333,1012.083333,3.470833333
Gucheng,3/6/2016,71.91666667,5.316666667,1009.75,1.6
Gucheng,3/7/2016,26.375,5.979166667,1014.204167,4.6
Gucheng,3/8/2016,9.958333333,2.145833333,1022.7,4.175
Gucheng,3/9/2016,10,1.408333333,1025.608333,4.025
Gucheng,3/10/2016,11.25,3.191666667,1023.020833,3.941666667
Gucheng,3/11/2016,28.91666667,3.525,1016.429167,2.041666667
Gucheng,3/12/2016,118.875,3.220833333,1010.295833,1.383333333
Gucheng,3/13/2016,29.95833333,7.379166667,1016.325,2.7875
Gucheng,3/14/2016,80.73913043,8.1125,1014.616667,1.670833333
Gucheng,3/15/2016,157.25,8.270833333,1009.658333,1.3125
Gucheng,3/16/2016,253.9565217,9,1008.395833,1.345833333
Gucheng,3/17/2016,338.6666667,10.30416667,1004.195833,1.179166667
Gucheng,3/18/2016,219.0833333,13.62083333,1004.341667,1.741666667
Gucheng,3/19/2016,59,11.8875,1014.379167,2.358333333
Gucheng,3/20/2016,79.25,11.48333333,1017.833333,1.225
Gucheng,3/21/2016,118.125,11.61666667,1014.3125,1.5125
Gucheng,3/22/2016,115,13.05833333,1014.2625,2.045833333
Gucheng,3/23/2016,20.43478261,10.43333333,1023.416667,3.554166667
Gucheng,3/24/2016,13.58333333,9.495833333,1023.970833,2.491666667
Gucheng,3/25/2016,18.5,9.658333333,1020.554167,2.166666667
Gucheng,3/26/2016,13.83333333,14.025,1016.695833,3.091666667
Gucheng,3/27/2016,14.54166667,15.3375,1010.783333,1.775
Gucheng,3/28/2016,70.9047619,15.18333333,1003.895833,2.166666667
Gucheng,3/29/2016,28.125,16.2125,1008.095833,2.475
Gucheng,3/30/2016,35.16666667,16.17916667,1008.566667,2.004166667
Gucheng,3/31/2016,154.0416667,15.24166667,999.6041667,2.066666667
Gucheng,4/1/2016,43.375,17.725,1000.6125,4.5
Gucheng,4/2/2016,9,14.86666667,1012.4875,3.754166667
Gucheng,4/3/2016,21.08333333,14.5625,1013.504167,2.3875
Gucheng,4/4/2016,69.83333333,14.47083333,1004.716667,1.866666667
Gucheng,4/5/2016,117.25,15.97083333,1004.404167,1.820833333
Gucheng,4/6/2016,142.0416667,14.14166667,1001.770833,1.379166667
Gucheng,4/7/2016,97.91666667,17.75416667,1003.675,2.345833333
Gucheng,4/8/2016,27.875,18.2,1006.1625,2.891666667
Gucheng,4/9/2016,91.80952381,16.10416667,1001.991667,1.866666667
Gucheng,4/10/2016,54.16666667,13.1625,1009.7,2.4
Gucheng,4/11/2016,48.26086957,11.17083333,1010.079167,2.633333333
Gucheng,4/12/2016,94.70833333,11.80833333,1000.079167,1.7125
Gucheng,4/13/2016,132.6666667,16.9125,996.8458333,2.308333333
Gucheng,4/14/2016,61.875,18.2875,1006.695833,3.075
Gucheng,4/15/2016,63.20833333,15.6375,1004.4625,1.7125
Gucheng,4/16/2016,42.29166667,15.45416667,1002.233333,3.804166667
Gucheng,4/17/2016,39.29166667,15.47916667,1003.6,4.279166667
Gucheng,4/18/2016,18.41666667,14.9875,1005.4375,2.458333333
Gucheng,4/19/2016,77.375,13.125,1008.620833,1.495833333
Gucheng,4/20/2016,81.55,17.90416667,1004.5,1.975
Gucheng,4/21/2016,71.54545455,20.03333333,995.7541667,3.258333333
Gucheng,4/22/2016,21.41666667,21.09166667,1001.283333,3.975
Gucheng,4/23/2016,21.29166667,17.09166667,1006.520833,2.404166667
Gucheng,4/24/2016,85.875,17.22916667,1002.966667,2.075
Gucheng,4/25/2016,85.35,21.40416667,1003.891667,2.558333333
Gucheng,4/26/2016,77.66666667,17.7875,1008.420833,1.641666667
Gucheng,4/27/2016,94.47826087,14.62083333,1006.716667,1.1625
Gucheng,4/28/2016,81.31818182,18.3875,1006.233333,1.866666667
Gucheng,4/29/2016,115.4583333,18.3,1000.179167,1.816666667
Gucheng,4/30/2016,174.875,22.20416667,994.6958333,1.545833333
Gucheng,5/1/2016,200.2608696,23.14583333,993.0416667,1.3125
Gucheng,5/2/2016,53.29166667,15.37083333,1000.529167,2.7625
Gucheng,5/3/2016,23.54166667,18.85,994.1875,3.475
Gucheng,5/4/2016,30,20.59583333,997.5916667,1.8875
Gucheng,5/5/2016,60.54166667,21.1625,997.7625,2.245833333
Gucheng,5/6/2016,52.375,19.84166667,1004.258333,3.479166667
Gucheng,5/7/2016,17.66666667,20.5625,1009.516667,2.195833333
Gucheng,5/8/2016,67.47826087,19.20416667,1004.841667,2.570833333
Gucheng,5/9/2016,41.41666667,17.54166667,1004.3625,2.108333333
Gucheng,5/10/2016,47.20833333,20.35416667,1001.591667,1.733333333
Gucheng,5/11/2016,171.625,21.85416667,993.7,2.145833333
Gucheng,5/12/2016,49.95833333,17.65833333,1002.354167,3.4875
Gucheng,5/13/2016,28.83333333,16.94583333,1012.325,2.55
Gucheng,5/14/2016,41.75,13.55,1009.166667,1.75
Gucheng,5/15/2016,40.70833333,17.10416667,1005.558333,1.8125
Gucheng,5/16/2016,26.41666667,21.72083333,1000.3875,2.241666667
Gucheng,5/17/2016,60.5,23.25833333,1000.995833,2.333333333
Gucheng,5/18/2016,69.75,23.70833333,1004.454167,2.520833333
Gucheng,5/19/2016,94.16666667,23.47916667,1006.133333,2.175
Gucheng,5/20/2016,96.45833333,22.74583333,1007.8875,1.6
Gucheng,5/21/2016,80.70833333,22.29583333,1010.970833,1.4875
Gucheng,5/22/2016,53.875,22.55416667,1009.658333,1.425
Gucheng,5/23/2016,66.75,20.2375,1002.366667,1.6625
Gucheng,5/24/2016,19.43478261,21.06666667,995.7791667,2.208333333
Gucheng,5/25/2016,12.125,22.6125,998.5125,2.1125
Gucheng,5/26/2016,26.41666667,24.27916667,1001.745833,2.333333333
Gucheng,5/27/2016,55.36363636,23.33333333,1001.795833,2.570833333
Gucheng,5/28/2016,71.125,23.15,998.0333333,2.304166667
Gucheng,5/29/2016,37.875,24.79166667,998.7833333,2.7
Gucheng,5/30/2016,91.45833333,26,995.325,1.670833333
Gucheng,5/31/2016,68.11764706,23.9875,1001.075,1.5125
Gucheng,6/1/2016,38.95652174,23.90833333,1004.608333,1.454166667
Gucheng,6/2/2016,72.85714286,24.59166667,1001.65,1.991666667
Gucheng,6/3/2016,93.66666667,23.79166667,998.5416667,1.379166667
Gucheng,6/4/2016,90.79166667,25.85,998.4666667,1.983333333
Gucheng,6/5/2016,83,24.59583333,1001.904167,1.875
Gucheng,6/6/2016,89.83333333,24.62916667,1001.770833,1.916666667
Gucheng,6/7/2016,57.04166667,21.9875,1003.766667,2.058333333
Gucheng,6/8/2016,136.6666667,23.85416667,1000.570833,1.654166667
Gucheng,6/9/2016,128.625,26.34166667,997.625,2.9125
Gucheng,6/10/2016,46.5,24.44166667,995.825,2.570833333
Gucheng,6/11/2016,12.83333333,25.1125,999.6875,2.425
Gucheng,6/12/2016,72.58333333,25.05,998.8833333,1.754166667
Gucheng,6/13/2016,48.13043478,19.9375,995.7291667,1.8
Gucheng,6/14/2016,37.81818182,19.15,992.2583333,1.725
Gucheng,6/15/2016,19.33333333,23.96666667,994.4458333,1.545833333
Gucheng,6/16/2016,34.375,25.91666667,990.5875,1.379166667
Gucheng,6/17/2016,28.41666667,25.16666667,990.4208333,1.895833333
Gucheng,6/18/2016,40.79166667,26.35,996.7666667,2.05
Gucheng,6/19/2016,57.91666667,27.76666667,997.1625,1.879166667
Gucheng,6/20/2016,99.25,27.44166667,994.6791667,1.545833333
Gucheng,6/21/2016,83.95833333,27.66666667,994.1208333,1.916666667
Gucheng,6/22/2016,57.54166667,27.3875,994.5125,1.8625
Gucheng,6/23/2016,87.29166667,27.66666667,995.3416667,1.566666667
Gucheng,6/24/2016,16.91666667,27.71666667,998.1333333,2.770833333
Gucheng,6/25/2016,16.91666667,29.42916667,999.125,2.358333333
Gucheng,6/26/2016,42.54166667,29.37083333,997.525,2.404166667
Gucheng,6/27/2016,64.04166667,26.05416667,995.675,1.808333333
Gucheng,6/28/2016,73.625,20.81666667,998.0166667,1.483333333
Gucheng,6/29/2016,120.5833333,23.9,996.7458333,1.6
Gucheng,6/30/2016,86.54166667,27.00416667,995.8083333,1.475
Gucheng,7/1/2016,18.75,27.25,996.1958333,1.866666667
Gucheng,7/2/2016,39.25,27.00416667,997.1416667,1.795833333
Gucheng,7/3/2016,88.20833333,26.74583333,998.5625,1.445833333
Gucheng,7/4/2016,128.1666667,27.24583333,999.8708333,1.425
Gucheng,7/5/2016,99.45833333,27.6375,1002.7625,1.6375
Gucheng,7/6/2016,86.625,28.35833333,1003.875,1.729166667
Gucheng,7/7/2016,115.0416667,28.5875,1003.195833,2.091666667
Gucheng,7/8/2016,98.75,28.75833333,1000.5375,1.9875
Gucheng,7/9/2016,91.04166667,29.99166667,997.1958333,2.1875
Gucheng,7/10/2016,90.29166667,30.87083333,994.7875,2.354166667
Gucheng,7/11/2016,83.22727273,31.07083333,992.0333333,2.608333333
Gucheng,7/12/2016,34.41666667,27.33333333,992.6458333,1.583333333
Gucheng,7/13/2016,21.83333333,29.81666667,996.625,1.7125
Gucheng,7/14/2016,39.29166667,27.5125,998.75,1.375
Gucheng,7/15/2016,34.16666667,21.3,996.925,1.375
Gucheng,7/16/2016,40.125,22.45416667,996.0708333,0.929166667
Gucheng,7/17/2016,74.95833333,25.93333333,999.1208333,1.425
Gucheng,7/18/2016,125.4583333,25.54166667,999.7791667,1.079166667
Gucheng,7/19/2016,99.20833333,23.73333333,999.8333333,1.6875
Gucheng,7/20/2016,34.875,21.91666667,994.7333333,3.975
Gucheng,7/21/2016,23,24.16666667,993.2916667,1.55
Gucheng,7/22/2016,65.95833333,27.27083333,993.4291667,1.366666667
Gucheng,7/23/2016,135.8333333,29.04583333,993.5916667,1.179166667
Gucheng,7/24/2016,64.5,28.65416667,996.6208333,1.258333333
Gucheng,7/25/2016,47.375,27.8125,994.75,1.1375
Gucheng,7/26/2016,18.56521739,28.68333333,996.2958333,1.5875
Gucheng,7/27/2016,44.58333333,27.64583333,994.4791667,1.545833333
Gucheng,7/28/2016,46,26.75416667,994.2041667,1.383333333
Gucheng,7/29/2016,104.2916667,29.1875,996.8791667,1.358333333
Gucheng,7/30/2016,127.6818182,27.125,1000.308333,1.291666667
Gucheng,7/31/2016,57.54166667,25.93333333,1001.491667,1.354166667
Gucheng,8/1/2016,86.79166667,28.325,1001.508333,1.145833333
Gucheng,8/2/2016,49.91666667,29.55,1002.020833,1.4625
Gucheng,8/3/2016,49.375,30.00416667,1002.020833,1.416666667
Gucheng,8/4/2016,91.08333333,29.72083333,1002.141667,1.654166667
Gucheng,8/5/2016,71.375,28.96666667,1001.875,1.279166667
Gucheng,8/6/2016,96.20833333,28.97083333,998.3041667,1.666666667
Gucheng,8/7/2016,19.29166667,26.7375,1000.325,1.3
Gucheng,8/8/2016,30.41666667,27.9625,1002.070833,1.475
Gucheng,8/9/2016,44.17391304,27.39166667,1000.633333,1.5875
Gucheng,8/10/2016,79,29.4125,999.025,2.208333333
Gucheng,8/11/2016,104.25,30.5625,998.6708333,1.8
Gucheng,8/12/2016,63.59090909,28.44583333,997.8458333,1.158333333
Gucheng,8/13/2016,23.75,26.90416667,998.1625,1.020833333
Gucheng,8/14/2016,22.25,27.3625,998.65,0.9625
Gucheng,8/15/2016,16.125,24.15,1000.645833,1.283333333
Gucheng,8/16/2016,21.25,25.11666667,997.9833333,1.654166667
Gucheng,8/17/2016,63.375,24.67083333,996.6541667,0.933333333
Gucheng,8/18/2016,77.41666667,22.96666667,994.3333333,1.354166667
Gucheng,8/19/2016,16.25,27.48333333,997.9708333,1.75
Gucheng,8/20/2016,60,26.75416667,1001.225,1.104166667
Gucheng,8/21/2016,54.16666667,28.3,1001.7625,1.491666667
Gucheng,8/22/2016,55.45833333,28.29166667,1003.704167,1.975
Gucheng,8/23/2016,84.75,26.46666667,999.3666667,1.391666667
Gucheng,8/24/2016,96.70833333,26.88333333,997.0125,1.020833333
Gucheng,8/25/2016,14.54166667,26.825,1003.2875,3.579166667
Gucheng,8/26/2016,10.375,23.78333333,1008.8,1.595833333
Gucheng,8/27/2016,11.20833333,24.3375,1005.325,1.4125
Gucheng,8/28/2016,14,25.4125,1004.4625,1.6
Gucheng,8/29/2016,22.5,24.57916667,1004.25,1.258333333
Gucheng,8/30/2016,32.16666667,25.06666667,998.5583333,1.191666667
Gucheng,8/31/2016,14.33333333,26.24583333,989.7291667,2.075
Gucheng,9/1/2016,8.666666667,25.1375,989.1,1.916666667
Gucheng,9/2/2016,16.16666667,23.50572917,994.6791667,1.395833333
Gucheng,9/3/2016,23.79166667,24.8,999.5791667,1.270833333
Gucheng,9/4/2016,79.91666667,24.775,1001.975,1.5
Gucheng,9/5/2016,33.23809524,24.95416667,1002.766667,1.716666667
Gucheng,9/6/2016,20.33333333,24.82083333,1000.954167,1.216666667
Gucheng,9/7/2016,45.07692308,23.6,998.6291667,1.420833333
Gucheng,9/8/2016,20.33333333,22.94166667,999.1166667,1.3375
Gucheng,9/9/2016,20.83333333,23.47083333,1000.891667,1.479166667
Gucheng,9/10/2016,17.375,23.325,1002.495833,1.095833333
Gucheng,9/11/2016,31.75,21.62083333,1006.191667,1.475
Gucheng,9/12/2016,46.29166667,22.075,1009.604167,1.058333333
Gucheng,9/13/2016,92.08333333,22.3375,1010.104167,1.104166667
Gucheng,9/14/2016,92.625,22.8076087,1006.793478,1.5625
Gucheng,9/15/2016,73.625,24.42395833,1005.935417,1.625
Gucheng,9/16/2016,138.7083333,24.0375,1004.991667,1.4125
Gucheng,9/17/2016,48.25,21.0125,1010.3,1.3125
Gucheng,9/18/2016,24,18.1375,1012.7,1.091666667
Gucheng,9/19/2016,13.16666667,17.58333333,1014.1,1.329166667
Gucheng,9/20/2016,23.91666667,18.37916667,1012.604167,1.133333333
Gucheng,9/21/2016,72.27272727,18.475,1009.810417,1.4125
Gucheng,9/22/2016,114.8421053,18.98229167,1004.014583,2.179166667
Gucheng,9/23/2016,122.9565217,20.68159722,1000.2875,1.729166667
Gucheng,9/24/2016,148.2916667,21.75520833,1000.477083,1.65
Gucheng,9/25/2016,197.75,22.33421053,1003.123684,2.021052632
Gucheng,9/26/2016,73.34782609,19.54082126,1003.482126,1.366666667
Gucheng,9/27/2016,30,17.79375,1010.120833,3.583333333
Gucheng,9/28/2016,20.60869565,14.84895833,1014.452083,2.208333333
Gucheng,9/29/2016,46.93333333,14.85833333,1010.458333,1.970833333
Gucheng,9/30/2016,127.2727273,16.52916667,1007.766667,1.079166667
Gucheng,10/1/2016,183.5,18.3375,1007.0125,1.208333333
Gucheng,10/2/2016,212.375,18.675,1005.179167,1.016666667
Gucheng,10/3/2016,156.2916667,20.53333333,1003.320833,0.870833333
Gucheng,10/4/2016,36.95833333,16.00833333,1007.65,1.916666667
Gucheng,10/5/2016,55.45833333,15.8,1010.8,1.633333333
Gucheng,10/6/2016,83.95833333,15.25416667,1017.175,1.608333333
Gucheng,10/7/2016,37.75,13.4375,1011.791667,1.4375
Gucheng,10/8/2016,14.125,11.98333333,1014.533333,2.270833333
Gucheng,10/9/2016,32.08333333,9.533333333,1015.254167,1.25
Gucheng,10/10/2016,89.20833333,10.7875,1010.479167,1.008333333
Gucheng,10/11/2016,117.75,13.5375,1013.745833,1.6
Gucheng,10/12/2016,82.16666667,14.11666667,1016.495833,1.05
Gucheng,10/13/2016,159.6666667,14.49166667,1011.970833,0.95
Gucheng,10/14/2016,269.25,15.25833333,1013.054167,0.866666667
Gucheng,10/15/2016,239.3478261,13.9,1014.704167,0.745833333
Gucheng,10/16/2016,124.9583333,15.7,1010.791667,1.608333333
Gucheng,10/17/2016,66.04166667,15.1,1012.833333,1.3375
Gucheng,10/18/2016,138.5833333,15.05416667,1012.279167,1.008333333
Gucheng,10/19/2016,259.7391304,16.88333333,1008.908333,0.95
Gucheng,10/20/2016,110.6666667,13.55416667,1014.333333,1.554166667
Gucheng,10/21/2016,44.66666667,10.05833333,1011.916667,1.2375
Gucheng,10/22/2016,16.83333333,12.246875,1014.98125,1.983333333
Gucheng,10/23/2016,30.08333333,10.87659722,1012.941667,1.183333333
Gucheng,10/24/2016,58,9.515173611,1007.0625,1.2875
Gucheng,10/25/2016,91.33333333,10.61791667,1004.044444,1.425
Gucheng,10/26/2016,50.79166667,12.676875,1012.14375,2.391666667
Gucheng,10/27/2016,31.58333333,8.909305556,1015.460417,1.758333333
Gucheng,10/28/2016,13.16666667,8.348958333,1021.7125,2.366666667
Gucheng,10/29/2016,30.91666667,5.908333333,1022.954167,1.875
Gucheng,10/30/2016,44.45833333,5.495833333,1018.770833,2.4
Gucheng,10/31/2016,11.41666667,2.8125,1029.445833,3.608333333
Gucheng,11/1/2016,49.20833333,1.620833333,1026.158333,1.3125
Gucheng,11/2/2016,108.25,4.808333333,1018.4,1.191666667
Gucheng,11/3/2016,187.1666667,5.15,1010.579167,0.983333333
Gucheng,11/4/2016,268.4583333,6.575,1001.816667,1.0625
Gucheng,11/5/2016,185.5833333,8.85,1006.983333,1.575
Gucheng,11/6/2016,77.125,8.166666667,1019.208333,2.179166667
Gucheng,11/7/2016,40.20833333,8.1625,1022.15,2.841666667
Gucheng,11/8/2016,48.04166667,5.008333333,1026.116667,1.633333333
Gucheng,11/9/2016,155.1666667,3.183333333,1021.441667,1.125
Gucheng,11/10/2016,183.6956522,6.1125,1007.420833,1.4375
Gucheng,11/11/2016,69.75,4.933333333,1006.779167,1.370833333
Gucheng,11/12/2016,79.875,7.1125,1011.995833,1.654166667
Gucheng,11/13/2016,96.45833333,8.570833333,1009.833333,1.366666667
Gucheng,11/14/2016,38.125,9.758333333,1014.458333,4.095833333
Gucheng,11/15/2016,43.91666667,4.795833333,1018.15,1.733333333
Gucheng,11/16/2016,103.5,4.895833333,1013.341667,1.095833333
Gucheng,11/17/2016,98.29166667,5.7625,1015.620833,1.033333333
Gucheng,11/18/2016,189.9583333,7.175,1007.404167,1.225
Gucheng,11/19/2016,155.5,10.04166667,1010.233333,1.983333333
Gucheng,11/20/2016,59.25,3.841666667,1017.395833,2.391666667
Gucheng,11/21/2016,10.58333333,-1.2625,1023.3125,4.4625
Gucheng,11/22/2016,8.208333333,-4,1031.316667,2.704166667
Gucheng,11/23/2016,32.95833333,-1.333333333,1027.495833,2.270833333
Gucheng,11/24/2016,70.95652174,-0.654166667,1021.504167,1.6375
Gucheng,11/25/2016,173.5416667,-0.058333333,1017.433333,1.15
Gucheng,11/26/2016,313.7083333,1.766666667,1012.979167,1.0125
Gucheng,11/27/2016,38.04166667,4.529166667,1019.729167,2.966666667
Gucheng,11/28/2016,65.91666667,0.825,1024.495833,0.916666667
Gucheng,11/29/2016,109.0416667,0.795833333,1025.841667,1.3375
Gucheng,11/30/2016,104.75,4.458333333,1017.033333,1.9125
Gucheng,12/1/2016,40.58333333,5.758333333,1024.016667,1.754166667
Gucheng,12/2/2016,93.75,1.704166667,1021.633333,0.958333333
Gucheng,12/3/2016,165.1666667,2.095833333,1013.491667,0.929166667
Gucheng,12/4/2016,211.1666667,2.504166667,1009.354167,0.954166667
Gucheng,12/5/2016,61.45833333,2.1875,1019.9125,2.533333333
Gucheng,12/6/2016,64.91666667,0.416666667,1015.329167,1.208333333
Gucheng,12/7/2016,114.8181818,4.308333333,1015.458333,1.854166667
Gucheng,12/8/2016,108.6666667,3.954166667,1010.583333,2.729166667
Gucheng,12/9/2016,27.16666667,0.5125,1020.5,2.545833333
Gucheng,12/10/2016,50.58333333,-1.770833333,1021.541667,1
Gucheng,12/11/2016,148.7916667,-1.620833333,1017.4625,1.266666667
Gucheng,12/12/2016,243.6666667,1.7875,1016.7875,1.004166667
Gucheng,12/13/2016,83.95833333,0.3375,1023.4625,1.204166667
Gucheng,12/14/2016,32.22727273,-1.4875,1025.508333,2.133333333
Gucheng,12/15/2016,33.56521739,-0.379166667,1024.745833,2.0375
Gucheng,12/16/2016,133.6666667,-0.891666667,1018.845833,1
Gucheng,12/17/2016,162.7916667,-0.708333333,1014.775,1.179166667
Gucheng,12/18/2016,200.25,-0.645833333,1016.375,0.770833333
Gucheng,12/19/2016,192.25,0.1125,1017.204167,0.754166667
Gucheng,12/20/2016,476.3333333,-0.725,1020.975,1.054166667
Gucheng,12/21/2016,460.375,1.333333333,1018.329167,0.729166667
Gucheng,12/22/2016,29.04166667,3.658333333,1016.129167,4.05
Gucheng,12/23/2016,42.20833333,-1.308333333,1022.404167,2.075
Gucheng,12/24/2016,130.9166667,-2.4375,1022.654167,1.108333333
Gucheng,12/25/2016,146.9166667,-1.795833333,1021.225,0.870833333
Gucheng,12/26/2016,49.83333333,1.9,1023.445833,2.404166667
Gucheng,12/27/2016,50.81818182,-1.554166667,1026.533333,1.8125
Gucheng,12/28/2016,69.125,-1.9625,1024.904167,2.645833333
Gucheng,12/29/2016,45.2173913,-3.0625,1027.2375,1.545833333
Gucheng,12/30/2016,180.8695652,-4.516666667,1021.666667,0.995833333
Gucheng,12/31/2016,302.9166667,-3.175,1019.195833,1.1375
Gucheng,1/1/2017,498.5833333,-3.6,1017.266667,1.058333333
Gucheng,1/2/2017,193.875,0.579166667,1017.708333,2.020833333
Gucheng,1/3/2017,317.0416667,-0.433333333,1015.025,1.066666667
Gucheng,1/4/2017,455.9583333,-0.445833333,1018.066667,0.8625
Gucheng,1/5/2017,252.875,0.191666667,1022.875,1.304166667
Gucheng,1/6/2017,192.875,1.370833333,1019.366667,0.733333333
Gucheng,1/7/2017,187.4782609,2.083333333,1016.316667,1.25
Gucheng,1/8/2017,50.45833333,1.704166667,1014.858333,1.983333333
Gucheng,1/9/2017,37.70833333,0.052013889,1016.410417,3.5125
Gucheng,1/10/2017,35.45833333,0.17017316,1018.584848,4.445833333
Gucheng,1/11/2017,56.45833333,-0.708958333,1014.959028,2.1125
Gucheng,1/12/2017,61.66666667,2.286388889,1010.702083,3.345833333
Gucheng,1/13/2017,14.29166667,0.278333333,1014.746528,4.4375
Gucheng,1/14/2017,28.16666667,-2.414791667,1021.91875,1.4875
Gucheng,1/15/2017,60.08333333,-3.656666667,1022.864583,1.8
Gucheng,1/16/2017,111.125,-2.249652778,1021.236806,1.358333333
Gucheng,1/17/2017,149.0833333,-1.178958333,1020.097222,1.666666667
Gucheng,1/18/2017,57.04166667,-3.266770833,1022.689583,1.379166667
Gucheng,1/19/2017,47.875,-4.016168582,1021.150926,6.468421053
Gucheng,1/20/2017,29.04166667,-4.598819444,1023.025,3.291666667
Gucheng,1/21/2017,21.375,-3.747361111,1020.107639,5.333333333
Gucheng,1/22/2017,27.83333333,-4.661875,1024.418056,1.9
Gucheng,1/23/2017,30.79166667,-5.285138889,1024.874306,2.0875
Gucheng,1/24/2017,91.04166667,-3.796527778,1026.091667,1.770833333
Gucheng,1/25/2017,175.3043478,-2.664722222,1021.415278,1.891666667
Gucheng,1/26/2017,143.5,0.794861111,1013.723611,4.533333333
Gucheng,1/27/2017,68.66666667,-0.362045455,1019.790152,3.465217391
Gucheng,1/28/2017,367.7083333,-1.499305556,1011.241667,1.704166667
Gucheng,1/29/2017,37.83333333,-1.991944444,1018.656944,7.195833333
Gucheng,1/30/2017,27.41666667,-3.217708333,1027.758333,2.845833333
