,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
1897,,Fiji,-17.7134,178.065,2020-01-25,0,0,0,Navosa,
1898,,Nicaragua,12.8654,-85.2072,2020-01-25,0,0,0,Matagalpa,
1899,,Madagascar,-18.7669,46.8691,2020-01-25,0,0,0,Miarinarivo,
1900,,Haiti,18.9712,-72.2852,2020-01-25,0,0,0,Durocher,
1901,,Angola,-11.2027,17.8739,2020-01-25,0,0,0,Sautari,
1902,,Cabo Verde,16.5388,-23.0418,2020-01-25,0,0,0,Cabo Verde,
1903,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-25,0,0,0,Sint Maarten,
1904,,Niger,17.6078,8.0817,2020-01-25,0,0,0,Tchirozerine,
1905,,Papua New Guinea,-6.315,143.9555,2020-01-25,0,0,0,Port Moresby,
1906,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-25,0,0,0,Isle of Man,
1907,,Zimbabwe,-20.0,30.0,2020-01-25,0,0,0,Harare,
1908,,Thailand,15.0,101.0,2020-01-26,8,0,2,Bangkok,
1909,,Japan,36.0,138.0,2020-01-26,4,0,1,Hiraide,
1910,,Singapore,1.2833,103.8333,2020-01-26,4,0,0,Singapore,
1911,,Nepal,28.1667,84.25,2020-01-26,1,0,0,Kathmandu,
1912,,Malaysia,2.5,112.5,2020-01-26,4,0,0,Sarawak,
1913,British Columbia,Canada,49.2827,-123.1207,2020-01-26,0,0,0,British Columbia,
1914,New South Wales,Australia,-33.8688,151.2093,2020-01-26,3,0,0,New South Wales,
1915,Victoria,Australia,-37.8136,144.9631,2020-01-26,1,0,0,Victoria,
1916,Queensland,Australia,-28.0167,153.4,2020-01-26,0,0,0,Queensland,
1917,,Cambodia,11.55,104.9167,2020-01-26,0,0,0,Phnom Penh,
1918,,Sri Lanka,7.0,81.0,2020-01-26,0,0,0,Sri Jayawardenapura Kotte,
1919,,Germany,51.0,9.0,2020-01-26,0,0,0,Berlin,
1920,,Finland,64.0,26.0,2020-01-26,0,0,0,Helsinki,
1921,,United Arab Emirates,24.0,54.0,2020-01-26,0,0,0,Abu Dhabi,
1922,,Philippines,13.0,122.0,2020-01-26,0,0,0,Manila,
1923,,India,21.0,78.0,2020-01-26,0,0,0,New Delhi,
1924,,Italy,43.0,12.0,2020-01-26,0,0,0,Rome,
1925,,Sweden,63.0,16.0,2020-01-26,0,0,0,Stockholm,
1926,,Spain,40.0,-4.0,2020-01-26,0,0,0,Toledo,
1927,South Australia,Australia,-34.9285,138.6007,2020-01-26,0,0,0,South Australia,
1928,,Belgium,50.8333,4.0,2020-01-26,0,0,0,Brussels,
1929,,Egypt,26.0,30.0,2020-01-26,0,0,0,Cairo,
1930,From Diamond Princess,Australia,35.4437,139.638,2020-01-26,0,0,0,From Diamond Princess,
1931,,Lebanon,33.8547,35.8623,2020-01-26,0,0,0,Zahlé,
1932,,Iraq,33.0,44.0,2020-01-26,0,0,0,Fallujah,
1933,,Oman,21.0,57.0,2020-01-26,0,0,0,Muscat,
1934,,Afghanistan,33.0,65.0,2020-01-26,0,0,0,Baghran,
1935,,Bahrain,26.0275,50.55,2020-01-26,0,0,0,Manama,
1936,,Kuwait,29.5,47.75,2020-01-26,0,0,0,Kuwait City,
1937,,Algeria,28.0339,1.6596,2020-01-26,0,0,0,Timokten,
1938,,Croatia,45.1,15.2,2020-01-26,0,0,0,Jezerane,
1939,,Switzerland,46.8182,8.2275,2020-01-26,0,0,0,Bern,
1940,,Austria,47.5162,14.5501,2020-01-26,0,0,0,Vienna,
1941,,Israel,31.0,35.0,2020-01-26,0,0,0,Jerusalem,
1942,,Pakistan,30.3753,69.3451,2020-01-26,0,0,0,Balochistan,
1943,,Brazil,-14.235,-51.9253,2020-01-26,0,0,0,Brasília,
1944,,Georgia,42.3154,43.3569,2020-01-26,0,0,0,Imereti,
1945,,Greece,39.0742,21.8243,2020-01-26,0,0,0,Fournas,
1946,,North Macedonia,41.6086,21.7453,2020-01-26,0,0,0,Vojnica,
1947,,Norway,60.472,8.4689,2020-01-26,0,0,0,Hol,
1948,,Romania,45.9432,24.9668,2020-01-26,0,0,0,Jibert,
1949,,Estonia,58.5953,25.0136,2020-01-26,0,0,0,Tallinn,
1950,,San Marino,43.9424,12.4578,2020-01-26,0,0,0,San Marino,
1951,,Belarus,53.7098,27.9534,2020-01-26,0,0,0,Minsk,
1952,,Iceland,64.9631,-19.0208,2020-01-26,0,0,0,Skagafjörður,
1953,,Lithuania,55.1694,23.8813,2020-01-26,0,0,0,Vilnius,
1954,,Mexico,23.6345,-102.5528,2020-01-26,0,0,0,Zacatecas,
1955,,New Zealand,-40.9006,174.886,2020-01-26,0,0,0,Wellington,
1956,,Nigeria,9.082,8.6753,2020-01-26,0,0,0,Abuja,
1957,Western Australia,Australia,-31.9505,115.8605,2020-01-26,0,0,0,Western Australia,
1958,,Ireland,53.1424,-7.6921,2020-01-26,0,0,0,Dublin,
1959,,Luxembourg,49.8153,6.1296,2020-01-26,0,0,0,Luxembourg,
1960,,Monaco,43.7333,7.4167,2020-01-26,0,0,0,Monaco,
1961,,Qatar,25.3548,51.1839,2020-01-26,0,0,0,Doha,
1962,,Ecuador,-1.8312,-78.1834,2020-01-26,0,0,0,Quito,
1963,,Azerbaijan,40.1431,47.5769,2020-01-26,0,0,0,Agjabadi,
1964,,Armenia,40.0691,45.0382,2020-01-26,0,0,0,Yerevan,
1965,,Dominican Republic,18.7357,-70.1627,2020-01-26,0,0,0,Yamasá,
1966,,Indonesia,-0.7893,113.9213,2020-01-26,0,0,0,Jakarta,
1967,,Portugal,39.3999,-8.2245,2020-01-26,0,0,0,Lisbon,
1968,,Andorra,42.5063,1.5218,2020-01-26,0,0,0,Andorra la Vella,
1969,Tasmania,Australia,-41.4545,145.9707,2020-01-26,0,0,0,Tasmania,
1970,,Latvia,56.8796,24.6032,2020-01-26,0,0,0,LV-5015,
1971,,Morocco,31.7917,-7.0926,2020-01-26,0,0,0,Rabat,
1972,,Saudi Arabia,24.0,45.0,2020-01-26,0,0,0,Riyadh,
1973,,Senegal,14.4974,-14.4524,2020-01-26,0,0,0,Tambacounda,
1974,,Argentina,-38.4161,-63.6167,2020-01-26,0,0,0,Buenos Aires,
1975,,Chile,-35.6751,-71.543,2020-01-26,0,0,0,Maule,
1976,,Jordan,31.24,36.51,2020-01-26,0,0,0,Amman,
1977,,Ukraine,48.3794,31.1656,2020-01-26,0,0,0,Kiev,
1978,,Hungary,47.1625,19.5033,2020-01-26,0,0,0,erdészet,
1979,Northern Territory,Australia,-12.4634,130.8456,2020-01-26,0,0,0,Northern Territory,
1980,,Liechtenstein,47.14,9.55,2020-01-26,0,0,0,Vaduz,
1981,,Poland,51.9194,19.1451,2020-01-26,0,0,0,Warsaw,
1982,,Tunisia,34.0,9.0,2020-01-26,0,0,0,Tunis,
1983,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-26,0,0,0,Sarajevo,
1984,,Slovenia,46.1512,14.9955,2020-01-26,0,0,0,Ljubljana,
1985,,South Africa,-30.5595,22.9375,2020-01-26,0,0,0,Pretoria,
1986,,Bhutan,27.5142,90.4336,2020-01-26,0,0,0,Trongsa,
1987,,Cameroon,3.8480000000000003,11.5021,2020-01-26,0,0,0,Yaounde,
1988,,Colombia,4.5709,-74.2973,2020-01-26,0,0,0,Cundinamarca,
1989,,Costa Rica,9.7489,-83.7534,2020-01-26,0,0,0,San José,
1990,,Peru,-9.19,-75.0152,2020-01-26,0,0,0,Lima,
1991,,Serbia,44.0165,21.0059,2020-01-26,0,0,0,Maršić,
1992,,Slovakia,48.669,19.699,2020-01-26,0,0,0,Bratislava,
1993,,Togo,8.6195,0.8248,2020-01-26,0,0,0,Sotouboua,
1994,,Malta,35.9375,14.3754,2020-01-26,0,0,0,Mgarr,
1995,,Martinique,14.6415,-61.0242,2020-01-26,0,0,0,Martinique,
1996,,Bulgaria,42.7339,25.4858,2020-01-26,0,0,0,Sofia,
1997,,Maldives,3.2028,73.2207,2020-01-26,0,0,0,Malé,
1998,,Bangladesh,23.685,90.3563,2020-01-26,0,0,0,Dhaka,
1999,,Paraguay,-23.4425,-58.4438,2020-01-26,0,0,0,Asunción,
2000,Ontario,Canada,51.2538,-85.3232,2020-01-26,1,0,0,Ontario,
2001,Alberta,Canada,53.9333,-116.5765,2020-01-26,0,0,0,Alberta,
2002,Quebec,Canada,52.9399,-73.5491,2020-01-26,0,0,0,Quebec,
2003,,Albania,41.1533,20.1683,2020-01-26,0,0,0,E852,
2004,,Cyprus,35.1264,33.4299,2020-01-26,0,0,0,Nicosia,
2005,,Brunei,4.5353,114.7277,2020-01-26,0,0,0,Rambai,
2006,Washington,US,47.4009,-121.4905,2020-01-26,0,0,0,Washington,Washington
2007,New York,US,42.1657,-74.9481,2020-01-26,0,0,0,New York,New York
2008,California,US,36.1162,-119.6816,2020-01-26,0,0,0,California,California
2009,Massachusetts,US,42.2302,-71.5301,2020-01-26,0,0,0,Massachusetts,Massachusetts
2010,Diamond Princess,US,35.4437,139.638,2020-01-26,0,0,0,Diamond Princess,Diamond Princess
2011,Grand Princess,US,37.6489,-122.6655,2020-01-26,0,0,0,Grand Princess,Grand Princess
2012,Georgia,US,33.0406,-83.6431,2020-01-26,0,0,0,Georgia,Georgia
2013,Colorado,US,39.0598,-105.3111,2020-01-26,0,0,0,Colorado,Colorado
2014,Florida,US,27.7663,-81.6868,2020-01-26,0,0,0,Florida,Florida
2015,New Jersey,US,40.2989,-74.521,2020-01-26,0,0,0,New Jersey,New Jersey
2016,Oregon,US,44.571999999999996,-122.0709,2020-01-26,0,0,0,Oregon,Oregon
2017,Texas,US,31.0545,-97.5635,2020-01-26,0,0,0,Texas,Texas
2018,Illinois,US,40.3495,-88.9861,2020-01-26,0,0,0,Illinois,Illinois
2019,Pennsylvania,US,40.5908,-77.2098,2020-01-26,0,0,0,Pennsylvania,Pennsylvania
2020,Iowa,US,42.0115,-93.2105,2020-01-26,0,0,0,Iowa,Iowa
2021,Maryland,US,39.0639,-76.8021,2020-01-26,0,0,0,Maryland,Maryland
2022,North Carolina,US,35.6301,-79.8064,2020-01-26,0,0,0,North Carolina,North Carolina
2023,South Carolina,US,33.8569,-80.945,2020-01-26,0,0,0,South Carolina,South Carolina
2024,Tennessee,US,35.7478,-86.6923,2020-01-26,0,0,0,Tennessee,Tennessee
2025,Virginia,US,37.7693,-78.17,2020-01-26,0,0,0,Virginia,Virginia
2026,Arizona,US,33.7298,-111.4312,2020-01-26,0,0,0,Arizona,Arizona
2027,Indiana,US,39.8494,-86.2583,2020-01-26,0,0,0,Indiana,Indiana
2028,Kentucky,US,37.6681,-84.6701,2020-01-26,0,0,0,Kentucky,Kentucky
2029,District of Columbia,US,38.8974,-77.0268,2020-01-26,0,0,0,District of Columbia,District of Columbia
2030,Nevada,US,38.3135,-117.0554,2020-01-26,0,0,0,Nevada,Nevada
2031,New Hampshire,US,43.4525,-71.5639,2020-01-26,0,0,0,New Hampshire,New Hampshire
2032,Minnesota,US,45.6945,-93.9002,2020-01-26,0,0,0,Minnesota,Minnesota
2033,Nebraska,US,41.1254,-98.2681,2020-01-26,0,0,0,Nebraska,Nebraska
2034,Ohio,US,40.3888,-82.7649,2020-01-26,0,0,0,Ohio,Ohio
2035,Rhode Island,US,41.6809,-71.5118,2020-01-26,0,0,0,Rhode Island,Rhode Island
2036,Wisconsin,US,44.2685,-89.6165,2020-01-26,0,0,0,Wisconsin,Wisconsin
2037,Connecticut,US,41.5978,-72.7554,2020-01-26,0,0,0,Connecticut,Connecticut
2038,Hawaii,US,21.0943,-157.4983,2020-01-26,0,0,0,Hawaii,Hawaii
2039,Oklahoma,US,35.5653,-96.9289,2020-01-26,0,0,0,Oklahoma,Oklahoma
2040,Utah,US,40.15,-111.8624,2020-01-26,0,0,0,Utah,Utah
2041,,Burkina Faso,12.2383,-1.5616,2020-01-26,0,0,0,Kadiogo,
2042,,Vatican City,41.9029,12.4534,2020-01-26,0,0,0,Vatican City,
2043,,Mongolia,46.8625,103.8467,2020-01-26,0,0,0,Burd,
2044,,Panama,8.538,-80.7821,2020-01-26,0,0,0,Panama City,
2045,Kansas,US,38.5266,-96.7265,2020-01-26,0,0,0,Kansas,Kansas
2046,Louisiana,US,31.1695,-91.8678,2020-01-26,0,0,0,Louisiana,Louisiana
2047,Missouri,US,38.4561,-92.2884,2020-01-26,0,0,0,Missouri,Missouri
2048,Vermont,US,44.0459,-72.7107,2020-01-26,0,0,0,Vermont,Vermont
2049,Alaska,US,61.3707,-152.4044,2020-01-26,0,0,0,Alaska,Alaska
2050,Arkansas,US,34.9697,-92.3731,2020-01-26,0,0,0,Arkansas,Arkansas
2051,Delaware,US,39.3185,-75.5071,2020-01-26,0,0,0,Delaware,Delaware
2052,Idaho,US,44.2405,-114.4788,2020-01-26,0,0,0,Idaho,Idaho
2053,Maine,US,44.6939,-69.3819,2020-01-26,0,0,0,Maine,Maine
2054,Michigan,US,43.3266,-84.5361,2020-01-26,0,0,0,Michigan,Michigan
2055,Mississippi,US,32.7416,-89.6787,2020-01-26,0,0,0,Mississippi,Mississippi
2056,Montana,US,46.9219,-110.4544,2020-01-26,0,0,0,Montana,Montana
2057,New Mexico,US,34.8405,-106.2485,2020-01-26,0,0,0,New Mexico,New Mexico
2058,North Dakota,US,47.5289,-99.78399999999999,2020-01-26,0,0,0,North Dakota,North Dakota
2059,South Dakota,US,44.2998,-99.4388,2020-01-26,0,0,0,South Dakota,South Dakota
2060,West Virginia,US,38.4912,-80.9545,2020-01-26,0,0,0,West Virginia,West Virginia
2061,Wyoming,US,42.756,-107.3025,2020-01-26,0,0,0,Wyoming,Wyoming
2062,Hubei,China,30.9756,112.2707,2020-01-26,1058,52,42,Hubei,
2063,,Iran,32.0,53.0,2020-01-26,0,0,0,Tehran,
2064,,"Korea, South",36.0,128.0,2020-01-26,3,0,0,Gyeongsangbuk-do,
2065,France,France,46.2276,2.2137,2020-01-26,3,0,0,France,
2066,Guangdong,China,23.3417,113.4244,2020-01-26,111,0,2,Guangdong,
2067,Henan,China,33.882,113.61399999999999,2020-01-26,83,1,0,Henan,
2068,Zhejiang,China,29.1832,120.0934,2020-01-26,104,0,1,Zhejiang,
2069,Hunan,China,27.6104,111.7088,2020-01-26,69,0,0,Hunan,
2070,Anhui,China,31.8257,117.2264,2020-01-26,60,0,0,Anhui,
2071,Jiangxi,China,27.614,115.7221,2020-01-26,36,0,0,Jiangxi,
2072,Shandong,China,36.3427,118.1498,2020-01-26,46,0,0,Shandong,
2073,Diamond Princess,Cruise Ship,35.4437,139.638,2020-01-26,0,0,0,Diamond Princess,
2074,Jiangsu,China,32.9711,119.455,2020-01-26,33,0,1,Jiangsu,
2075,Chongqing,China,30.0572,107.874,2020-01-26,75,0,0,Chongqing,
2076,Sichuan,China,30.6171,102.7103,2020-01-26,44,0,0,Sichuan,
2077,Heilongjiang,China,47.861999999999995,127.7615,2020-01-26,15,1,0,Heilongjiang,
2078,Denmark,Denmark,56.2639,9.5018,2020-01-26,0,0,0,Denmark,
2079,Beijing,China,40.1824,116.4142,2020-01-26,68,0,2,Beijing,
2080,Shanghai,China,31.201999999999998,121.4491,2020-01-26,40,1,1,Shanghai,
2081,Hebei,China,39.549,116.1306,2020-01-26,13,1,0,Hebei,
2082,Fujian,China,26.0789,117.9874,2020-01-26,35,0,0,Fujian,
2083,Guangxi,China,23.8298,108.7881,2020-01-26,36,0,0,Guangxi,
2084,Shaanxi,China,35.1917,108.8701,2020-01-26,22,0,0,Shaanxi,
2085,Yunnan,China,24.974,101.48700000000001,2020-01-26,16,0,0,Yunnan,
2086,Hainan,China,19.1959,109.7453,2020-01-26,22,0,0,Hainan,
2087,Guizhou,China,26.8154,106.8748,2020-01-26,5,0,0,Guizhou,
2088,Tianjin,China,39.3054,117.323,2020-01-26,14,0,0,Tianjin,
2089,Shanxi,China,37.5777,112.2922,2020-01-26,9,0,0,Shanxi,
2090,Gansu,China,37.8099,101.0583,2020-01-26,7,0,0,Gansu,
2091,Hong Kong,China,22.3,114.2,2020-01-26,8,0,0,Hong Kong,
2092,Liaoning,China,41.2956,122.6085,2020-01-26,21,0,0,Liaoning,
2093,Jilin,China,43.6661,126.1923,2020-01-26,4,0,0,Jilin,
2094,,Czechia,49.8175,15.472999999999999,2020-01-26,0,0,0,Czechia,
2095,Xinjiang,China,41.1129,85.2401,2020-01-26,4,0,0,Xinjiang,
2096,Inner Mongolia,China,44.0935,113.9448,2020-01-26,7,0,0,Inner Mongolia,
2097,Ningxia,China,37.2692,106.1655,2020-01-26,4,0,0,Ningxia,
2098,,Taiwan*,23.7,121.0,2020-01-26,4,0,0,Taiwan,
2099,,Vietnam,16.0,108.0,2020-01-26,2,0,0,Hanoi,
2100,,Russia,60.0,90.0,2020-01-26,0,0,0,Russia,
2101,Qinghai,China,35.7452,95.9956,2020-01-26,1,0,0,Qinghai,
2102,Macau,China,22.1667,113.55,2020-01-26,5,0,0,Macau,
2103,,Moldova,47.4116,28.3699,2020-01-26,0,0,0,Chisinau,
2104,,Bolivia,-16.2902,-63.5887,2020-01-26,0,0,0,Bolivia,
2105,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-26,0,0,0,Faroe Islands,
2106,St Martin,France,18.0708,-63.0501,2020-01-26,0,0,0,St Martin,
2107,,Honduras,15.2,-86.2419,2020-01-26,0,0,0,Gualaco,
2108,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-26,0,0,0,Channel Islands,
2109,New Brunswick,Canada,46.5653,-66.4619,2020-01-26,0,0,0,New Brunswick,
2110,Tibet,China,31.6927,88.0924,2020-01-26,0,0,0,Tibet,
2111,,Congo (Kinshasa),-4.0383,21.7587,2020-01-26,0,0,0,Kasai,
2112,,Cote d'Ivoire,7.54,-5.5471,2020-01-26,0,0,0,Cote d'Ivoire,
2113,Saint Barthelemy,France,17.9,-62.8333,2020-01-26,0,0,0,Saint Barthelemy,
2114,,Jamaica,18.1096,-77.2975,2020-01-26,0,0,0,Summerfield,
2115,,Turkey,38.9637,35.2433,2020-01-26,0,0,0,Ankara,
2116,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-26,0,0,0,Gibraltar,
2117,"Kitsap, WA",US,47.6477,-122.6413,2020-01-26,0,0,0,Washington,Kitsap
2118,"Solano, CA",US,38.3105,-121.9018,2020-01-26,0,0,0,California,Solano
2119,"Santa Cruz, CA",US,37.0454,-121.958,2020-01-26,0,0,0,California,Santa Cruz
2120,"Napa, CA",US,38.5025,-122.2654,2020-01-26,0,0,0,California,Napa
2121,"Ventura, CA",US,34.3705,-119.1391,2020-01-26,0,0,0,California,Ventura
2122,"Worcester, MA",US,42.4097,-71.8571,2020-01-26,0,0,0,Massachusetts,Worcester
2123,"Gwinnett, GA",US,33.9191,-84.0167,2020-01-26,0,0,0,Georgia,Gwinnett
2124,"DeKalb, GA",US,33.7956,-84.2279,2020-01-26,0,0,0,Georgia,DeKalb
2125,"Floyd, GA",US,37.5455,-82.7779,2020-01-26,0,0,0,Georgia,Floyd
2126,"Fayette, GA",US,33.4502,-84.4803,2020-01-26,0,0,0,Georgia,Fayette
2127,"Gregg, TX",US,32.4893,-94.8521,2020-01-26,0,0,0,Texas,Gregg
2128,"Monmouth, NJ",US,40.2589,-74.124,2020-01-26,0,0,0,New Jersey,Monmouth
2129,"Burlington, NJ",US,40.0712,-74.8649,2020-01-26,0,0,0,New Jersey,Burlington
2130,"Camden, NJ",US,39.9259,-75.1196,2020-01-26,0,0,0,New Jersey,Camden
2131,"Passaic, NJ",US,40.8568,-74.1285,2020-01-26,0,0,0,New Jersey,Passaic
2132,"Union, NJ",US,40.6976,-74.2632,2020-01-26,0,0,0,New Jersey,Union
2133,"Eagle, CO",US,39.6553,-106.8287,2020-01-26,0,0,0,Colorado,Eagle
2134,"Larimer, CO",US,40.6956,-105.5943,2020-01-26,0,0,0,Colorado,Larimer
2135,"Arapahoe, CO",US,39.6203,-104.3326,2020-01-26,0,0,0,Colorado,Arapahoe
2136,"Gunnison, CO",US,38.5458,-106.9253,2020-01-26,0,0,0,Colorado,Gunnison
2137,"Kane, IL",US,41.9879,-88.4016,2020-01-26,0,0,0,Illinois,Kane
2138,"Monroe, PA",US,41.0458,-75.2479,2020-01-26,0,0,0,Pennsylvania,Monroe
2139,"Philadelphia, PA",US,39.9526,-75.1652,2020-01-26,0,0,0,Pennsylvania,Philadelphia
2140,"Norfolk, VA",US,36.8508,-76.2859,2020-01-26,0,0,0,Virginia,Norfolk
2141,"Arlington, VA",US,38.8816,-77.09100000000001,2020-01-26,0,0,0,Virginia,Arlington
2142,"Spotsylvania, VA",US,38.2042,-77.6078,2020-01-26,0,0,0,Virginia,Spotsylvania
2143,"Loudoun, VA",US,39.0768,-77.6536,2020-01-26,0,0,0,Virginia,Loudoun
2144,"Prince George's, MD",US,38.7849,-76.8721,2020-01-26,0,0,0,Maryland,Prince George's
2145,"Pottawattamie, IA",US,41.3912,-95.4778,2020-01-26,0,0,0,Iowa,Pottawattamie
2146,"Camden, NC",US,34.2465,-80.607,2020-01-26,0,0,0,North Carolina,Camden
2147,"Pima, AZ",US,32.0575,-111.6661,2020-01-26,0,0,0,Arizona,Pima
2148,"Noble, IN",US,41.4277,-85.355,2020-01-26,0,0,0,Indiana,Noble
2149,"Adams, IN",US,39.8522,-77.2865,2020-01-26,0,0,0,Indiana,Adams
2150,"Boone, IN",US,40.0106,-86.4997,2020-01-26,0,0,0,Indiana,Boone
2151,"Dane, WI",US,43.0186,-89.5498,2020-01-26,0,0,0,Wisconsin,Dane
2152,"Pierce, WI",US,44.7509,-92.3814,2020-01-26,0,0,0,Wisconsin,Pierce
2153,"Cuyahoga, OH",US,41.4339,-81.6758,2020-01-26,0,0,0,Ohio,Cuyahoga
2154,"Weber, UT",US,41.2603,-111.9522,2020-01-26,0,0,0,Utah,Weber
2155,"Bennington County, VT",US,43.0279,-73.135,2020-01-26,0,0,0,Vermont,Bennington County
2156,"Carver County, MN",US,44.8254,-93.7842,2020-01-26,0,0,0,Minnesota,Carver County
2157,"Charlotte County, FL",US,26.8946,-81.9098,2020-01-26,0,0,0,Florida,Charlotte County
2158,"Cherokee County, GA",US,34.2515,-84.4803,2020-01-26,0,0,0,Georgia,Cherokee County
2159,"Collin County, TX",US,33.1795,-96.493,2020-01-26,0,0,0,Texas,Collin County
2160,"Jefferson County, KY",US,38.1938,-85.6435,2020-01-26,0,0,0,Kentucky,Jefferson County
2161,"Jefferson Parish, LA",US,29.6499,-90.1121,2020-01-26,0,0,0,Louisiana,Jefferson Parish
2162,"Shasta County, CA",US,40.7909,-121.8474,2020-01-26,0,0,0,California,Shasta County
2163,"Spartanburg County, SC",US,34.8606,-81.9535,2020-01-26,0,0,0,South Carolina,Spartanburg County
2164,"Harrison County, KY",US,38.4333,-84.3542,2020-01-26,0,0,0,Kentucky,Harrison County
2165,"Johnson County, IA",US,41.6699,-91.5984,2020-01-26,0,0,0,Iowa,Johnson County
2166,"Berkshire County, MA",US,42.3118,-73.1822,2020-01-26,0,0,0,Massachusetts,Berkshire County
2167,"Davidson County, TN",US,36.1343,-86.822,2020-01-26,0,0,0,Tennessee,Davidson County
2168,"Douglas County, OR",US,43.1261,-123.2492,2020-01-26,0,0,0,Oregon,Douglas County
2169,"Fresno County, CA",US,36.9859,-119.2321,2020-01-26,0,0,0,California,Fresno County
2170,"Harford County, MD",US,39.5839,-76.3637,2020-01-26,0,0,0,Maryland,Harford County
2171,"Hendricks County, IN",US,39.8065,-86.5401,2020-01-26,0,0,0,Indiana,Hendricks County
2172,"Hudson County, NJ",US,40.7453,-74.0535,2020-01-26,0,0,0,New Jersey,Hudson County
2173,"Johnson County, KS",US,38.8454,-94.8521,2020-01-26,0,0,0,Kansas,Johnson County
2174,"Kittitas County, WA",US,47.175,-120.9319,2020-01-26,0,0,0,Washington,Kittitas County
2175,"Manatee County, FL",US,27.4799,-82.3452,2020-01-26,0,0,0,Florida,Manatee County
2176,"Marion County, OR",US,44.8446,-122.5927,2020-01-26,0,0,0,Oregon,Marion County
2177,"Okaloosa County, FL",US,30.5773,-86.6611,2020-01-26,0,0,0,Florida,Okaloosa County
2178,"Polk County, GA",US,34.0132,-85.1479,2020-01-26,0,0,0,Georgia,Polk County
2179,"Riverside County, CA",US,33.9533,-117.3961,2020-01-26,0,0,0,California,Riverside County
2180,"Shelby County, TN",US,35.1269,-89.9253,2020-01-26,0,0,0,Tennessee,Shelby County
2181,"St. Louis County, MO",US,38.6103,-90.4125,2020-01-26,0,0,0,Missouri,St. Louis County
2182,"Suffolk County, NY",US,40.9849,-72.6151,2020-01-26,0,0,0,New York,Suffolk County
2183,"Ulster County, NY",US,41.8586,-74.3118,2020-01-26,0,0,0,New York,Ulster County
2184,"Volusia County, FL",US,29.028000000000002,-81.0755,2020-01-26,0,0,0,Florida,Volusia County
2185,"Fairfax County, VA",US,38.9085,-77.2405,2020-01-26,0,0,0,Virginia,Fairfax County
2186,"Rockingham County, NH",US,42.9931,-71.0498,2020-01-26,0,0,0,New Hampshire,Rockingham County
2187,"Washington, D.C.",US,38.9072,-77.0369,2020-01-26,0,0,0,"Washington, D.C.",Washington
2188,"Montgomery County, PA",US,40.229,-75.3879,2020-01-26,0,0,0,Pennsylvania,Montgomery County
2189,"Alameda County, CA",US,37.6017,-121.7195,2020-01-26,0,0,0,California,Alameda County
2190,"Broward County, FL",US,26.1901,-80.3659,2020-01-26,0,0,0,Florida,Broward County
2191,"Lee County, FL",US,26.663,-81.9535,2020-01-26,0,0,0,Florida,Lee County
2192,"Pinal County, AZ",US,32.8162,-111.2845,2020-01-26,0,0,0,Arizona,Pinal County
2193,"Rockland County, NY",US,41.1489,-73.983,2020-01-26,0,0,0,New York,Rockland County
2194,"Saratoga County, NY",US,43.0324,-73.936,2020-01-26,0,0,0,New York,Saratoga County
2195,"Charleston County, SC",US,32.7957,-79.7848,2020-01-26,0,0,0,South Carolina,Charleston County
2196,"Clark County, WA",US,45.7466,-122.5194,2020-01-26,0,0,0,Washington,Clark County
2197,"Cobb County, GA",US,33.8999,-84.5641,2020-01-26,0,0,0,Georgia,Cobb County
2198,"Davis County, UT",US,40.9629,-112.0953,2020-01-26,0,0,0,Utah,Davis County
2199,"El Paso County, CO",US,38.9108,-104.4723,2020-01-26,0,0,0,Colorado,El Paso County
2200,"Honolulu County, HI",US,21.307,-157.8584,2020-01-26,0,0,0,Hawaii,Honolulu County
2201,"Jackson County, OR ",US,42.3345,-122.7647,2020-01-26,0,0,0,Oregon,Jackson County
2202,"Jefferson County, WA",US,47.7425,-123.304,2020-01-26,0,0,0,Washington,Jefferson County
2203,"Kershaw County, SC",US,34.3672,-80.5883,2020-01-26,0,0,0,South Carolina,Kershaw County
2204,"Klamath County, OR",US,42.6953,-121.6142,2020-01-26,0,0,0,Oregon,Klamath County
2205,"Madera County, CA",US,37.2519,-119.6963,2020-01-26,0,0,0,California,Madera County
2206,"Pierce County, WA",US,47.0676,-122.1295,2020-01-26,0,0,0,Washington,Pierce County
2207,"Tulsa County, OK",US,36.1593,-95.941,2020-01-26,0,0,0,Oklahoma,Tulsa County
2208,"Douglas County, CO",US,39.2587,-104.9389,2020-01-26,0,0,0,Colorado,Douglas County
2209,"Providence County, RI",US,41.8882,-71.4774,2020-01-26,0,0,0,Rhode Island,Providence County
2210,"Chatham County, NC",US,35.7211,-79.1781,2020-01-26,0,0,0,North Carolina,Chatham County
2211,"Delaware County, PA",US,39.9078,-75.3879,2020-01-26,0,0,0,Pennsylvania,Delaware County
2212,"Douglas County, NE",US,41.3148,-96.1951,2020-01-26,0,0,0,Nebraska,Douglas County
2213,"Fayette County, KY",US,38.0606,-84.4803,2020-01-26,0,0,0,Kentucky,Fayette County
