CustomerID,price_sum,event_timestamp,created_timestamp
422,13201,3,2010-05-24 16:08:00,2010-05-24 16:08:00
423,13202,54,2010-09-16 12:12:00,2010-09-16 12:12:00
424,13203,90,2010-11-18 10:08:00,2010-11-18 10:08:00
425,13204,18,2009-12-08 14:56:00,2009-12-08 14:56:00
426,13206,100,2010-08-27 13:05:00,2010-08-27 13:05:00
427,13208,24,2010-09-16 19:43:00,2010-09-16 19:43:00
428,13209,48,2010-03-28 11:20:00,2010-03-28 11:20:00
429,13211,5,2010-11-07 14:56:00,2010-11-07 14:56:00
430,13213,15,2010-11-19 14:54:00,2010-11-19 14:54:00
431,13214,130,2010-09-21 17:50:00,2010-09-21 17:50:00
432,13225,345,2010-04-12 13:22:00,2010-04-12 13:22:00
433,13226,21,2010-11-11 13:46:00,2010-11-11 13:46:00
434,13230,45,2010-12-09 19:28:00,2010-12-09 19:28:00
435,13233,4,2010-01-14 14:10:00,2010-01-14 14:10:00
436,13234,2,2009-12-07 12:32:00,2009-12-07 12:32:00
437,13237,2,2010-11-17 10:07:00,2010-11-17 10:07:00
438,13238,10,2010-10-05 12:38:00,2010-10-05 12:38:00
439,13239,12,2010-09-28 17:21:00,2010-09-28 17:21:00
440,13240,23,2010-12-09 12:49:00,2010-12-09 12:49:00
441,13241,2,2010-10-24 11:17:00,2010-10-24 11:17:00
442,13242,20,2010-08-29 11:23:00,2010-08-29 11:23:00
443,13243,9,2010-09-16 13:18:00,2010-09-16 13:18:00
444,13245,2,2010-10-03 14:03:00,2010-10-03 14:03:00
445,13246,62,2010-11-11 12:54:00,2010-11-11 12:54:00
446,13250,3,2010-07-25 14:01:00,2010-07-25 14:01:00
447,13253,190,2010-10-05 13:33:00,2010-10-05 13:33:00
448,13255,6,2010-12-01 11:58:00,2010-12-01 11:58:00
449,13257,-1,2010-10-01 16:42:00,2010-10-01 16:42:00
450,13259,9,2010-11-07 10:53:00,2010-11-07 10:53:00
451,13262,4,2010-11-15 12:20:00,2010-11-15 12:20:00
452,13263,47,2010-11-11 15:49:00,2010-11-11 15:49:00
453,13264,20,2010-09-23 12:42:00,2010-09-23 12:42:00
454,13266,3,2010-10-13 11:16:00,2010-10-13 11:16:00
455,13267,129,2010-12-08 09:20:00,2010-12-08 09:20:00
456,13269,126,2010-12-05 11:51:00,2010-12-05 11:51:00
457,13276,13,2010-11-07 14:17:00,2010-11-07 14:17:00
458,13277,1,2010-06-18 08:45:00,2010-06-18 08:45:00
459,13278,26,2010-11-05 11:42:00,2010-11-05 11:42:00
460,13280,11,2010-11-25 14:51:00,2010-11-25 14:51:00
461,13281,16,2010-09-26 16:03:00,2010-09-26 16:03:00
462,13283,12,2010-03-09 14:36:00,2010-03-09 14:36:00
463,13286,6,2010-04-18 15:35:00,2010-04-18 15:35:00
464,13287,14,2010-05-05 13:10:00,2010-05-05 13:10:00
465,13288,8,2010-07-07 15:43:00,2010-07-07 15:43:00
466,13291,59,2010-10-07 19:16:00,2010-10-07 19:16:00
467,13292,21,2010-10-20 13:15:00,2010-10-20 13:15:00
468,13293,8,2010-06-18 11:31:00,2010-06-18 11:31:00
469,13294,27,2010-03-03 12:54:00,2010-03-03 12:54:00
470,13295,4,2010-10-24 11:50:00,2010-10-24 11:50:00
471,13296,12,2010-08-10 13:50:00,2010-08-10 13:50:00
472,13297,12,2010-10-13 08:29:00,2010-10-13 08:29:00
473,13299,-3,2010-07-05 10:56:00,2010-07-05 10:56:00
474,13300,24,2010-11-16 17:10:00,2010-11-16 17:10:00
475,13304,12,2010-06-11 13:55:00,2010-06-11 13:55:00
476,13305,119,2010-12-02 12:10:00,2010-12-02 12:10:00
477,13307,6,2010-04-26 13:28:00,2010-04-26 13:28:00
478,13308,16,2010-04-22 09:22:00,2010-04-22 09:22:00
479,13309,12,2010-11-12 12:10:00,2010-11-12 12:10:00
480,13310,3,2010-11-02 17:03:00,2010-11-02 17:03:00
481,13313,12,2010-08-17 11:45:00,2010-08-17 11:45:00
482,13315,24,2010-01-19 15:34:00,2010-01-19 15:34:00
483,13316,25,2010-11-12 10:14:00,2010-11-12 10:14:00
484,13317,102,2010-11-08 11:54:00,2010-11-08 11:54:00
485,13319,204,2010-12-09 10:04:00,2010-12-09 10:04:00
486,13327,82,2010-12-09 15:33:00,2010-12-09 15:33:00
487,13329,51,2010-11-18 17:35:00,2010-11-18 17:35:00
488,13330,71,2010-09-10 14:12:00,2010-09-10 14:12:00
489,13333,13,2010-09-08 09:23:00,2010-09-08 09:23:00
490,13334,39,2010-06-21 13:52:00,2010-06-21 13:52:00
491,13335,-1,2010-06-17 14:54:00,2010-06-17 14:54:00
492,13337,18,2010-06-11 13:27:00,2010-06-11 13:27:00
493,13338,58,2010-06-16 10:23:00,2010-06-16 10:23:00
494,13340,12,2010-10-18 10:42:00,2010-10-18 10:42:00
495,13357,86,2010-08-02 14:02:00,2010-08-02 14:02:00
496,13359,16,2010-11-01 15:05:00,2010-11-01 15:05:00
497,13361,10,2010-08-24 14:56:00,2010-08-24 14:56:00
498,13362,14,2010-10-28 09:27:00,2010-10-28 09:27:00
499,13363,42,2010-10-26 11:07:00,2010-10-26 11:07:00
500,13370,14,2010-12-03 10:26:00,2010-12-03 10:26:00
501,13371,32,2010-07-22 17:33:00,2010-07-22 17:33:00
502,13373,74,2010-03-28 16:17:00,2010-03-28 16:17:00
503,13375,58,2010-09-21 08:12:00,2010-09-21 08:12:00
504,13377,31,2010-11-08 12:20:00,2010-11-08 12:20:00
505,13381,100,2010-11-25 13:30:00,2010-11-25 13:30:00
506,13382,34,2010-10-07 09:28:00,2010-10-07 09:28:00
507,13384,56,2010-09-08 15:06:00,2010-09-08 15:06:00
508,13386,48,2010-10-21 12:52:00,2010-10-21 12:52:00
509,13387,9,2010-10-18 14:07:00,2010-10-18 14:07:00
510,13388,147,2010-04-15 10:18:00,2010-04-15 10:18:00
511,13392,4,2010-01-31 13:34:00,2010-01-31 13:34:00
512,13393,84,2010-05-05 09:34:00,2010-05-05 09:34:00
513,13394,184,2010-09-30 12:38:00,2010-09-30 12:38:00
514,13395,2,2010-10-14 13:00:00,2010-10-14 13:00:00
515,13397,3,2010-04-09 11:31:00,2010-04-09 11:31:00
516,13398,8,2010-09-17 09:34:00,2010-09-17 09:34:00
517,13399,12,2010-07-08 17:47:00,2010-07-08 17:47:00
518,13400,3,2010-05-06 09:00:00,2010-05-06 09:00:00
519,13403,24,2009-12-16 13:23:00,2009-12-16 13:23:00
520,13405,288,2009-12-15 14:13:00,2009-12-15 14:13:00
521,13406,-6,2010-03-22 15:31:00,2010-03-22 15:31:00
522,13407,38,2010-04-19 16:48:00,2010-04-19 16:48:00
523,13408,501,2010-12-01 10:39:00,2010-12-01 10:39:00
524,13410,2,2010-09-21 15:28:00,2010-09-21 15:28:00
525,13412,15,2010-03-29 16:28:00,2010-03-29 16:28:00
526,13414,48,2010-09-02 16:55:00,2010-09-02 16:55:00
527,13415,19,2009-12-11 14:20:00,2009-12-11 14:20:00
528,13418,222,2010-11-11 10:41:00,2010-11-11 10:41:00
529,13421,19,2010-08-10 17:02:00,2010-08-10 17:02:00
530,13424,36,2010-09-16 10:49:00,2010-09-16 10:49:00
531,13425,26,2010-05-09 14:35:00,2010-05-09 14:35:00
532,13426,140,2010-11-02 08:00:00,2010-11-02 08:00:00
533,13427,28,2010-06-18 09:28:00,2010-06-18 09:28:00
534,13428,5,2010-07-13 13:20:00,2010-07-13 13:20:00
535,13431,48,2010-09-20 14:38:00,2010-09-20 14:38:00
536,13432,5,2010-05-17 13:18:00,2010-05-17 13:18:00
537,13433,9,2010-04-15 10:35:00,2010-04-15 10:35:00
538,13435,69,2010-11-28 13:51:00,2010-11-28 13:51:00
539,13439,4,2010-07-01 14:36:00,2010-07-01 14:36:00
540,13440,13,2010-10-12 13:07:00,2010-10-12 13:07:00
541,13442,1,2010-01-05 16:04:00,2010-01-05 16:04:00
542,13443,54,2010-09-17 12:31:00,2010-09-17 12:31:00
543,13444,11,2010-11-30 13:02:00,2010-11-30 13:02:00
544,13446,140,2010-10-05 18:51:00,2010-10-05 18:51:00
545,13448,109,2010-11-05 09:07:00,2010-11-05 09:07:00
546,13450,48,2010-11-30 13:20:00,2010-11-30 13:20:00
547,13451,155,2010-11-23 14:50:00,2010-11-23 14:50:00
548,13454,3,2010-03-08 14:40:00,2010-03-08 14:40:00
549,13455,1,2010-10-12 18:15:00,2010-10-12 18:15:00
550,13458,96,2010-11-25 15:02:00,2010-11-25 15:02:00
551,13459,45,2010-03-25 10:24:00,2010-03-25 10:24:00
552,13461,136,2010-07-14 13:34:00,2010-07-14 13:34:00
553,13462,6,2009-12-14 09:48:00,2009-12-14 09:48:00
554,13464,40,2010-11-10 12:24:00,2010-11-10 12:24:00
555,13465,6,2010-09-19 15:13:00,2010-09-19 15:13:00
556,13466,18,2010-07-27 09:42:00,2010-07-27 09:42:00
557,13468,183,2010-12-06 13:34:00,2010-12-06 13:34:00
558,13472,46,2010-09-02 09:41:00,2010-09-02 09:41:00
559,13473,30,2009-12-15 19:02:00,2009-12-15 19:02:00
560,13474,7,2010-08-01 14:40:00,2010-08-01 14:40:00
561,13476,2,2010-10-29 08:24:00,2010-10-29 08:24:00
562,13477,11,2010-06-15 14:33:00,2010-06-15 14:33:00
563,13478,28,2010-03-17 14:23:00,2010-03-17 14:23:00
564,13479,36,2010-08-19 16:19:00,2010-08-19 16:19:00
565,13480,4,2010-01-29 12:35:00,2010-01-29 12:35:00
566,13481,39,2010-04-30 09:13:00,2010-04-30 09:13:00
567,13482,15,2010-03-22 10:31:00,2010-03-22 10:31:00
568,13485,83,2010-11-08 14:25:00,2010-11-08 14:25:00
569,13488,140,2010-12-07 13:01:00,2010-12-07 13:01:00
570,13491,19,2010-10-13 11:34:00,2010-10-13 11:34:00
571,13495,60,2010-11-24 14:13:00,2010-11-24 14:13:00
572,13497,24,2010-02-08 10:27:00,2010-02-08 10:27:00
573,13498,24,2009-12-09 15:26:00,2009-12-09 15:26:00
574,13501,39,2010-08-10 13:01:00,2010-08-10 13:01:00
575,13502,6,2010-10-20 10:15:00,2010-10-20 10:15:00
576,13503,33,2010-06-09 13:42:00,2010-06-09 13:42:00
577,13506,67,2010-12-05 12:15:00,2010-12-05 12:15:00
578,13508,36,2010-03-07 11:58:00,2010-03-07 11:58:00
579,13510,47,2010-11-19 14:11:00,2010-11-19 14:11:00
580,13511,24,2010-02-01 12:10:00,2010-02-01 12:10:00
581,13512,12,2010-05-05 13:22:00,2010-05-05 13:22:00
582,13513,29,2010-09-24 16:25:00,2010-09-24 16:25:00
583,13519,4,2010-09-23 11:45:00,2010-09-23 11:45:00
584,13520,23,2010-08-20 12:53:00,2010-08-20 12:53:00
585,13523,49,2010-12-08 14:22:00,2010-12-08 14:22:00
586,13527,37,2010-10-17 12:52:00,2010-10-17 12:52:00
587,13531,10,2010-12-08 15:03:00,2010-12-08 15:03:00
588,13534,46,2010-11-25 15:54:00,2010-11-25 15:54:00
589,13537,20,2010-09-14 10:41:00,2010-09-14 10:41:00
590,13538,44,2010-11-08 14:19:00,2010-11-08 14:19:00
591,13539,12,2010-04-28 12:04:00,2010-04-28 12:04:00
592,13540,4,2010-08-29 14:20:00,2010-08-29 14:20:00
593,13541,20,2010-10-08 16:37:00,2010-10-08 16:37:00
594,13542,27,2010-11-28 11:24:00,2010-11-28 11:24:00
595,13544,12,2010-10-24 11:25:00,2010-10-24 11:25:00
596,13545,1,2010-11-14 11:27:00,2010-11-14 11:27:00
597,13547,6,2010-10-27 14:14:00,2010-10-27 14:14:00
598,13548,3,2010-08-25 13:44:00,2010-08-25 13:44:00
599,13549,12,2010-11-17 12:17:00,2010-11-17 12:17:00
600,13552,60,2010-10-07 12:30:00,2010-10-07 12:30:00
601,13553,8,2010-02-03 12:21:00,2010-02-03 12:21:00
602,13554,37,2010-11-24 15:05:00,2010-11-24 15:05:00
603,13555,37,2010-11-26 11:50:00,2010-11-26 11:50:00
604,13557,109,2010-10-20 11:32:00,2010-10-20 11:32:00
605,13561,105,2010-11-07 14:28:00,2010-11-07 14:28:00
606,13562,78,2010-11-03 10:43:00,2010-11-03 10:43:00
607,13564,252,2010-12-06 17:26:00,2010-12-06 17:26:00
608,13565,3,2010-10-24 15:51:00,2010-10-24 15:51:00
609,13566,23,2010-10-01 12:27:00,2010-10-01 12:27:00
610,13567,16,2010-10-07 12:51:00,2010-10-07 12:51:00
611,13569,11,2010-11-23 12:54:00,2010-11-23 12:54:00
612,13571,93,2010-11-22 13:09:00,2010-11-22 13:09:00
613,13573,6,2010-11-25 15:01:00,2010-11-25 15:01:00
614,13574,24,2010-10-24 13:28:00,2010-10-24 13:28:00
615,13576,57,2010-12-01 17:24:00,2010-12-01 17:24:00
616,13577,73,2010-10-14 17:44:00,2010-10-14 17:44:00
617,13579,8,2010-12-05 16:10:00,2010-12-05 16:10:00
618,13581,9,2010-10-21 16:30:00,2010-10-21 16:30:00
619,13582,12,2010-11-15 11:34:00,2010-11-15 11:34:00
620,13584,1,2010-07-29 13:36:00,2010-07-29 13:36:00
621,13585,72,2010-05-10 16:04:00,2010-05-10 16:04:00
622,13589,8,2010-06-30 16:51:00,2010-06-30 16:51:00
623,13590,117,2010-11-11 09:41:00,2010-11-11 09:41:00
624,13593,31,2010-11-17 13:11:00,2010-11-17 13:11:00
625,13595,10,2010-05-09 10:47:00,2010-05-09 10:47:00
626,13598,2,2010-05-09 12:57:00,2010-05-09 12:57:00
627,13599,75,2010-11-09 18:03:00,2010-11-09 18:03:00
628,13601,25,2010-11-12 15:20:00,2010-11-12 15:20:00
629,13604,6,2010-02-19 12:02:00,2010-02-19 12:02:00
630,13607,2,2010-11-02 11:48:00,2010-11-02 11:48:00
631,13608,2,2010-06-17 12:28:00,2010-06-17 12:28:00
632,13610,12,2010-09-22 15:37:00,2010-09-22 15:37:00
633,13611,37,2010-11-30 16:26:00,2010-11-30 16:26:00
634,13612,8,2010-03-17 12:14:00,2010-03-17 12:14:00
635,13613,27,2010-09-13 10:44:00,2010-09-13 10:44:00
636,13614,9,2010-11-11 12:20:00,2010-11-11 12:20:00
637,13615,51,2010-10-19 13:18:00,2010-10-19 13:18:00
638,13616,6,2010-01-17 14:56:00,2010-01-17 14:56:00
639,13617,11,2010-10-27 14:00:00,2010-10-27 14:00:00
640,13619,2,2010-06-13 11:39:00,2010-06-13 11:39:00
641,13622,24,2010-01-12 13:22:00,2010-01-12 13:22:00
642,13623,7,2010-01-21 13:21:00,2010-01-21 13:21:00
643,13626,2,2010-11-25 16:12:00,2010-11-25 16:12:00
644,13627,3,2010-08-08 14:32:00,2010-08-08 14:32:00
645,13628,6,2010-02-01 14:44:00,2010-02-01 14:44:00
646,13629,300,2010-07-05 09:45:00,2010-07-05 09:45:00
647,13632,18,2010-11-10 12:03:00,2010-11-10 12:03:00
648,13634,51,2010-11-30 11:57:00,2010-11-30 11:57:00
649,13635,66,2010-09-23 10:06:00,2010-09-23 10:06:00
650,13639,30,2010-09-29 10:05:00,2010-09-29 10:05:00
651,13641,6,2010-03-09 07:37:00,2010-03-09 07:37:00
652,13642,6,2010-10-03 12:29:00,2010-10-03 12:29:00
653,13643,40,2010-11-16 15:44:00,2010-11-16 15:44:00
654,13646,2,2010-11-05 12:13:00,2010-11-05 12:13:00
655,13647,32,2010-05-23 10:54:00,2010-05-23 10:54:00
656,13648,18,2010-10-28 09:12:00,2010-10-28 09:12:00
657,13649,13,2010-12-08 14:46:00,2010-12-08 14:46:00
658,13650,30,2010-11-30 13:55:00,2010-11-30 13:55:00
659,13652,12,2010-10-07 14:28:00,2010-10-07 14:28:00
660,13654,81,2010-11-24 16:41:00,2010-11-24 16:41:00
661,13655,20,2010-04-27 09:59:00,2010-04-27 09:59:00
662,13656,8,2010-07-28 10:48:00,2010-07-28 10:48:00
663,13658,28,2010-08-04 13:47:00,2010-08-04 13:47:00
664,13659,67,2010-05-20 16:53:00,2010-05-20 16:53:00
665,13660,6,2010-11-04 16:10:00,2010-11-04 16:10:00
666,13661,14,2010-04-15 14:58:00,2010-04-15 14:58:00
667,13662,33,2010-02-19 13:23:00,2010-02-19 13:23:00
668,13663,15,2010-11-24 13:55:00,2010-11-24 13:55:00
669,13665,42,2010-10-13 14:46:00,2010-10-13 14:46:00
670,13668,44,2010-11-21 11:52:00,2010-11-21 11:52:00
671,13671,3,2010-11-10 10:50:00,2010-11-10 10:50:00
672,13677,4,2010-10-31 11:32:00,2010-10-31 11:32:00
673,13679,8,2010-08-03 12:13:00,2010-08-03 12:13:00
674,13680,146,2010-08-25 13:05:00,2010-08-25 13:05:00
675,13684,9,2010-03-28 14:48:00,2010-03-28 14:48:00
676,13687,13068,2010-09-27 16:30:00,2010-09-27 16:30:00
677,13689,100,2010-09-21 10:27:00,2010-09-21 10:27:00
678,13691,1,2010-11-08 17:34:00,2010-11-08 17:34:00
679,13692,12,2010-10-15 13:28:00,2010-10-15 13:28:00
680,13693,74,2010-11-30 18:21:00,2010-11-30 18:21:00
681,13694,4114,2010-11-24 11:42:00,2010-11-24 11:42:00
682,13696,32,2010-02-11 14:17:00,2010-02-11 14:17:00
683,13698,17,2010-04-22 11:52:00,2010-04-22 11:52:00
684,13699,14,2010-06-07 13:03:00,2010-06-07 13:03:00
685,13700,12,2010-10-18 11:38:00,2010-10-18 11:38:00
686,13702,8,2010-09-20 11:40:00,2010-09-20 11:40:00
687,13703,-9,2010-10-22 11:12:00,2010-10-22 11:12:00
688,13707,94,2010-10-06 10:04:00,2010-10-06 10:04:00
689,13709,10,2010-06-10 08:47:00,2010-06-10 08:47:00
690,13711,20,2010-10-29 15:05:00,2010-10-29 15:05:00
691,13712,386,2010-04-08 11:16:00,2010-04-08 11:16:00
692,13713,10,2010-10-27 16:18:00,2010-10-27 16:18:00
693,13714,4,2010-08-31 13:57:00,2010-08-31 13:57:00
694,13715,244,2010-11-09 14:41:00,2010-11-09 14:41:00
695,13719,47,2010-11-11 12:40:00,2010-11-11 12:40:00
696,13721,12,2010-11-09 17:59:00,2010-11-09 17:59:00
697,13722,86,2010-10-15 10:17:00,2010-10-15 10:17:00
698,13723,18,2010-10-20 14:59:00,2010-10-20 14:59:00
699,13724,3,2010-03-12 15:28:00,2010-03-12 15:28:00
700,13727,2,2010-04-07 11:20:00,2010-04-07 11:20:00
701,13728,24,2010-10-13 10:23:00,2010-10-13 10:23:00
702,13729,6,2010-01-24 14:57:00,2010-01-24 14:57:00
703,13734,4,2010-07-19 12:04:00,2010-07-19 12:04:00
704,13735,28,2010-11-10 15:32:00,2010-11-10 15:32:00
705,13736,62,2010-10-10 11:41:00,2010-10-10 11:41:00
706,13738,4,2010-11-08 15:23:00,2010-11-08 15:23:00
707,13740,30,2010-10-20 13:30:00,2010-10-20 13:30:00
708,13748,16,2010-10-18 09:10:00,2010-10-18 09:10:00
709,13749,-5,2010-01-07 16:52:00,2010-01-07 16:52:00
710,13750,2,2010-04-01 14:49:00,2010-04-01 14:49:00
711,13752,1,2010-06-30 10:23:00,2010-06-30 10:23:00
712,13753,30,2010-04-20 14:08:00,2010-04-20 14:08:00
713,13754,2,2010-09-28 15:29:00,2010-09-28 15:29:00
714,13756,80,2010-11-19 12:43:00,2010-11-19 12:43:00
715,13758,62,2010-12-01 12:08:00,2010-12-01 12:08:00
716,13760,32,2010-10-31 15:18:00,2010-10-31 15:18:00
717,13761,6,2010-02-21 11:08:00,2010-02-21 11:08:00
718,13762,12,2010-01-10 12:13:00,2010-01-10 12:13:00
719,13763,150,2010-09-30 17:39:00,2010-09-30 17:39:00
720,13764,68,2010-05-19 15:47:00,2010-05-19 15:47:00
721,13765,60,2010-02-24 13:46:00,2010-02-24 13:46:00
722,13766,8,2010-08-01 14:25:00,2010-08-01 14:25:00
723,13767,606,2010-11-30 10:22:00,2010-11-30 10:22:00
724,13769,37,2010-10-25 10:00:00,2010-10-25 10:00:00
725,13770,1,2010-09-29 12:41:00,2010-09-29 12:41:00
726,13771,63,2010-06-08 08:50:00,2010-06-08 08:50:00
727,13772,55,2010-11-04 13:14:00,2010-11-04 13:14:00
728,13775,40,2010-04-28 12:15:00,2010-04-28 12:15:00
729,13777,546,2010-12-01 16:11:00,2010-12-01 16:11:00
730,13779,5,2010-07-12 11:24:00,2010-07-12 11:24:00
731,13780,4,2010-10-28 19:51:00,2010-10-28 19:51:00
732,13781,10,2010-04-26 14:30:00,2010-04-26 14:30:00
733,13782,7,2010-05-16 12:34:00,2010-05-16 12:34:00
734,13783,216,2010-03-10 11:21:00,2010-03-10 11:21:00
735,13786,66,2010-11-21 13:29:00,2010-11-21 13:29:00
736,13787,4,2010-01-14 10:13:00,2010-01-14 10:13:00
737,13795,20,2010-10-31 11:28:00,2010-10-31 11:28:00
738,13797,29,2010-09-29 10:34:00,2010-09-29 10:34:00
739,13798,870,2010-11-11 16:13:00,2010-11-11 16:13:00
740,13799,114,2010-08-25 10:08:00,2010-08-25 10:08:00
741,13800,16,2009-12-03 10:03:00,2009-12-03 10:03:00
742,13802,270,2010-10-15 11:50:00,2010-10-15 11:50:00
743,13803,36,2010-10-04 10:52:00,2010-10-04 10:52:00
744,13804,3,2010-09-29 10:26:00,2010-09-29 10:26:00
745,13807,2,2010-05-14 14:53:00,2010-05-14 14:53:00
746,13809,192,2010-11-10 09:35:00,2010-11-10 09:35:00
747,13813,56,2010-06-30 08:50:00,2010-06-30 08:50:00
748,13814,24,2010-06-30 14:12:00,2010-06-30 14:12:00
749,13815,111,2010-10-29 11:42:00,2010-10-29 11:42:00
750,13819,28,2009-12-11 14:33:00,2009-12-11 14:33:00
751,13820,11,2010-10-17 13:46:00,2010-10-17 13:46:00
752,13821,14,2010-11-11 13:24:00,2010-11-11 13:24:00
753,13823,41,2010-08-09 11:00:00,2010-08-09 11:00:00
754,13824,18,2010-10-20 16:15:00,2010-10-20 16:15:00
755,13825,1,2009-12-09 14:30:00,2009-12-09 14:30:00
756,13831,141,2010-10-14 10:00:00,2010-10-14 10:00:00
757,13832,23,2010-10-13 14:41:00,2010-10-13 14:41:00
758,13834,6,2010-02-08 12:52:00,2010-02-08 12:52:00
759,13835,-6,2010-05-20 10:20:00,2010-05-20 10:20:00
760,13838,10,2010-10-10 11:25:00,2010-10-10 11:25:00
761,13842,22,2010-12-08 10:39:00,2010-12-08 10:39:00
762,13847,20,2009-12-20 10:41:00,2009-12-20 10:41:00
763,13849,17,2010-10-01 14:57:00,2010-10-01 14:57:00
764,13851,8,2010-09-24 09:41:00,2010-09-24 09:41:00
765,13852,6,2010-04-08 09:06:00,2010-04-08 09:06:00
766,13854,74,2010-10-18 12:50:00,2010-10-18 12:50:00
767,13855,15,2010-04-22 10:10:00,2010-04-22 10:10:00
768,13856,20,2010-05-23 14:04:00,2010-05-23 14:04:00
769,13857,33,2010-10-14 12:50:00,2010-10-14 12:50:00
770,13859,3,2010-06-28 15:36:00,2010-06-28 15:36:00
771,13863,5,2010-08-31 12:57:00,2010-08-31 12:57:00
772,13869,100,2010-11-23 13:36:00,2010-11-23 13:36:00
773,13870,30,2010-08-24 09:12:00,2010-08-24 09:12:00
774,13871,11,2010-03-28 10:51:00,2010-03-28 10:51:00
775,13872,24,2010-06-30 15:35:00,2010-06-30 15:35:00
776,13873,1,2010-10-03 12:00:00,2010-10-03 12:00:00
777,13874,8,2010-05-27 11:28:00,2010-05-27 11:28:00
778,13875,66,2010-09-09 19:36:00,2010-09-09 19:36:00
779,13878,8,2010-05-13 12:07:00,2010-05-13 12:07:00
780,13879,18,2010-03-04 10:49:00,2010-03-04 10:49:00
781,13880,30,2010-10-27 12:53:00,2010-10-27 12:53:00
782,13881,1190,2010-10-13 11:41:00,2010-10-13 11:41:00
783,13883,131,2010-09-28 10:50:00,2010-09-28 10:50:00
784,13884,16,2010-11-28 11:45:00,2010-11-28 11:45:00
785,13888,25,2010-10-31 11:09:00,2010-10-31 11:09:00
786,13889,61,2010-09-20 10:28:00,2010-09-20 10:28:00
787,13890,30,2010-11-30 12:46:00,2010-11-30 12:46:00
788,13892,288,2010-08-19 09:07:00,2010-08-19 09:07:00
789,13895,56,2010-07-12 10:46:00,2010-07-12 10:46:00
790,13897,7,2010-09-27 13:36:00,2010-09-27 13:36:00
791,13898,36,2010-10-24 15:42:00,2010-10-24 15:42:00
792,13901,105,2010-08-12 12:47:00,2010-08-12 12:47:00
793,13902,1686,2010-03-17 13:09:00,2010-03-17 13:09:00
794,13903,4,2010-11-04 17:44:00,2010-11-04 17:44:00
795,13907,12,2010-01-17 12:22:00,2010-01-17 12:22:00
796,13911,42,2010-11-25 16:16:00,2010-11-25 16:16:00
797,13916,19,2010-09-02 10:04:00,2010-09-02 10:04:00
798,13919,8,2010-06-17 09:30:00,2010-06-17 09:30:00
799,13920,50,2010-09-13 13:09:00,2010-09-13 13:09:00
800,13921,3,2009-12-18 12:19:00,2009-12-18 12:19:00
801,13927,2,2010-10-22 10:06:00,2010-10-22 10:06:00
802,13929,36,2010-09-27 15:41:00,2010-09-27 15:41:00
803,13931,19,2010-03-26 13:42:00,2010-03-26 13:42:00
804,13935,12,2010-04-22 11:21:00,2010-04-22 11:21:00
805,13936,40,2010-11-22 10:34:00,2010-11-22 10:34:00
806,13939,4,2010-04-06 12:43:00,2010-04-06 12:43:00
807,13941,60,2010-11-10 13:25:00,2010-11-10 13:25:00
808,13943,3,2010-05-11 11:30:00,2010-05-11 11:30:00
809,13944,3,2010-02-24 15:02:00,2010-02-24 15:02:00
810,13945,36,2010-11-10 10:00:00,2010-11-10 10:00:00
811,13946,431,2010-03-15 11:00:00,2010-03-15 11:00:00
812,13948,24,2010-03-01 12:16:00,2010-03-01 12:16:00
813,13952,125,2010-11-24 14:29:00,2010-11-24 14:29:00
814,13953,1300,2010-05-20 09:39:00,2010-05-20 09:39:00
815,13955,8,2010-11-29 17:35:00,2010-11-29 17:35:00
816,13957,48,2010-10-18 10:02:00,2010-10-18 10:02:00
817,13958,170,2010-12-02 17:03:00,2010-12-02 17:03:00
818,13959,15,2010-11-05 16:52:00,2010-11-05 16:52:00
819,13961,15,2010-11-12 14:40:00,2010-11-12 14:40:00
820,13963,117,2010-11-16 10:35:00,2010-11-16 10:35:00
821,13964,3,2010-11-17 13:53:00,2010-11-17 13:53:00
822,13965,24,2010-02-08 16:11:00,2010-02-08 16:11:00
823,13968,36,2010-10-12 13:22:00,2010-10-12 13:22:00
824,13969,97,2010-11-18 19:55:00,2010-11-18 19:55:00
825,13970,24,2010-11-18 13:21:00,2010-11-18 13:21:00
826,13971,48,2010-06-17 11:46:00,2010-06-17 11:46:00
827,13975,73,2010-10-19 12:48:00,2010-10-19 12:48:00
828,13977,12,2010-10-24 14:08:00,2010-10-24 14:08:00
829,13979,50,2010-11-11 13:50:00,2010-11-11 13:50:00
830,13980,4,2010-02-21 14:18:00,2010-02-21 14:18:00
831,13982,22,2010-12-09 13:57:00,2010-12-09 13:57:00
832,13983,177,2010-12-08 10:38:00,2010-12-08 10:38:00
833,13984,53,2010-08-03 13:07:00,2010-08-03 13:07:00
834,13985,179,2010-11-30 08:58:00,2010-11-30 08:58:00
835,13987,42,2010-11-25 10:20:00,2010-11-25 10:20:00
836,13988,20,2010-11-21 12:40:00,2010-11-21 12:40:00
837,13989,20,2010-08-09 12:28:00,2010-08-09 12:28:00
838,13993,42,2010-09-26 14:01:00,2010-09-26 14:01:00
839,13995,12,2010-04-20 09:54:00,2010-04-20 09:54:00
840,13997,3,2010-06-07 17:33:00,2010-06-07 17:33:00
841,13999,79,2010-11-30 09:46:00,2010-11-30 09:46:00
842,14001,48,2010-10-15 10:21:00,2010-10-15 10:21:00
843,14004,22,2010-09-30 09:39:00,2010-09-30 09:39:00
844,14006,6,2010-02-25 09:45:00,2010-02-25 09:45:00
